AnimalID,mixed,hairtype
A643331,1,otherhair
A643402,1,otherhair
A643424,1,shorthair
A643507,1,otherhair
A643529,1,otherhair
A643531,1,otherhair
A643536,1,otherhair
A643541,1,shorthair
A643703,1,otherhair
A643733,1,shorthair
A643742,1,otherhair
A643842,1,shorthair
A643862,1,otherhair
A643991,1,otherhair
A644113,0,otherhair
A644165,1,otherhair
A644188,0,otherhair
A644204,1,shorthair
A644228,1,otherhair
A644349,1,otherhair
A644391,1,shorthair
A644472,1,otherhair
A644479,1,shorthair
A644507,1,otherhair
A644510,1,otherhair
A644525,1,otherhair
A644592,1,otherhair
A644852,1,shorthair
A645075,1,otherhair
A645140,1,otherhair
A645251,1,otherhair
A645335,0,shorthair
A645447,1,otherhair
A645559,1,shorthair
A645599,1,otherhair
A645645,1,shorthair
A645647,1,shorthair
A645673,1,otherhair
A645676,1,otherhair
A645693,1,shorthair
A645779,1,shorthair
A645837,1,otherhair
A645882,1,otherhair
A646062,1,otherhair
A646163,1,otherhair
A646234,1,otherhair
A646237,1,otherhair
A646262,1,otherhair
A646430,1,shorthair
A646449,1,otherhair
A646455,1,otherhair
A646538,1,otherhair
A646578,1,otherhair
A646647,1,shorthair
A646686,1,otherhair
A646733,1,otherhair
A646767,1,otherhair
A646850,1,otherhair
A646858,0,otherhair
A646897,0,otherhair
A646914,1,otherhair
A646917,1,otherhair
A646964,1,otherhair
A646980,1,otherhair
A647006,1,otherhair
A647098,1,otherhair
A647113,1,otherhair
A647139,1,shorthair
A647148,1,shorthair
A647169,1,otherhair
A647210,1,otherhair
A647338,1,otherhair
A647359,1,otherhair
A647452,1,otherhair
A647491,1,otherhair
A647492,1,otherhair
A647511,1,otherhair
A647538,1,otherhair
A647578,1,otherhair
A647580,1,otherhair
A647713,1,shorthair
A647791,1,otherhair
A647839,1,shorthair
A647854,1,shorthair
A647859,1,otherhair
A647884,1,otherhair
A647886,1,otherhair
A647894,1,otherhair
A647945,0,otherhair
A648012,1,otherhair
A648044,1,otherhair
A648051,1,otherhair
A648065,1,otherhair
A648080,1,shorthair
A648134,1,otherhair
A648138,1,otherhair
A648161,1,otherhair
A648168,1,shorthair
A648236,1,otherhair
A648243,1,otherhair
A648300,1,otherhair
A648320,1,otherhair
A648595,1,otherhair
A648607,1,shorthair
A648630,1,otherhair
A648634,1,shorthair
A648672,1,otherhair
A648685,1,otherhair
A648687,1,otherhair
A648738,1,otherhair
A648744,1,otherhair
A648775,1,shorthair
A648872,1,otherhair
A648915,1,shorthair
A648948,1,otherhair
A649059,1,otherhair
A649065,1,otherhair
A649241,1,otherhair
A649271,1,shorthair
A649300,1,otherhair
A649333,1,otherhair
A649365,1,otherhair
A649375,1,otherhair
A649385,1,otherhair
A649442,1,otherhair
A649522,1,otherhair
A649685,1,shorthair
A649718,0,otherhair
A649773,1,shorthair
A649776,1,longhair
A649782,1,otherhair
A649802,0,otherhair
A649865,1,shorthair
A649920,0,otherhair
A649946,1,otherhair
A649951,1,shorthair
A649966,1,longhair
A649978,1,otherhair
A650069,1,otherhair
A650073,1,otherhair
A650104,1,otherhair
A650142,1,otherhair
A650144,1,otherhair
A650148,1,otherhair
A650205,1,otherhair
A650209,1,otherhair
A650212,1,otherhair
A650214,0,otherhair
A650234,1,shorthair
A650242,1,shorthair
A650282,1,otherhair
A650311,1,otherhair
A650312,1,otherhair
A650344,1,otherhair
A650345,1,otherhair
A650399,1,longhair
A650409,1,otherhair
A650431,1,otherhair
A650531,1,otherhair
A650538,1,shorthair
A650539,1,otherhair
A650619,1,otherhair
A650694,1,otherhair
A650768,1,shorthair
A650783,1,otherhair
A650820,0,otherhair
A650850,1,shorthair
A650853,1,otherhair
A650891,1,otherhair
A650904,1,otherhair
A650908,1,otherhair
A650938,1,otherhair
A650967,1,longhair
A650999,1,otherhair
A651000,0,shorthair
A651015,0,otherhair
A651119,1,otherhair
A651127,1,otherhair
A651130,1,otherhair
A651202,1,otherhair
A651248,0,otherhair
A651249,1,otherhair
A651257,1,shorthair
A651258,1,shorthair
A651299,0,otherhair
A651306,0,otherhair
A651363,1,shorthair
A651386,1,shorthair
A651452,1,otherhair
A651543,1,shorthair
A651564,1,otherhair
A651567,1,shorthair
A651568,1,shorthair
A651596,1,otherhair
A651630,1,otherhair
A651682,1,otherhair
A651686,1,otherhair
A651703,1,otherhair
A651737,1,otherhair
A651766,1,otherhair
A651783,1,shorthair
A651818,1,otherhair
A651871,1,shorthair
A651873,1,otherhair
A651921,1,shorthair
A651982,1,otherhair
A651992,1,shorthair
A651994,1,otherhair
A652030,1,otherhair
A652097,0,longhair
A652101,1,otherhair
A652104,1,shorthair
A652148,0,shorthair
A652198,1,otherhair
A652259,0,otherhair
A652261,0,otherhair
A652270,1,otherhair
A652325,1,otherhair
A652352,1,otherhair
A652358,1,otherhair
A652379,0,otherhair
A652387,1,otherhair
A652416,1,otherhair
A652433,0,otherhair
A652488,0,otherhair
A652492,1,otherhair
A652505,1,otherhair
A652564,1,otherhair
A652598,1,otherhair
A652606,1,shorthair
A652705,1,otherhair
A652729,1,otherhair
A652773,1,shorthair
A652774,1,shorthair
A652785,1,otherhair
A652793,1,otherhair
A652796,0,otherhair
A652857,1,otherhair
A652954,1,otherhair
A652974,0,otherhair
A653028,1,shorthair
A653050,1,otherhair
A653055,1,otherhair
A653125,0,shorthair
A653181,1,otherhair
A653248,1,otherhair
A653281,1,otherhair
A653309,0,shorthair
A653346,1,shorthair
A653370,1,otherhair
A653434,1,otherhair
A653602,1,shorthair
A653641,1,otherhair
A653745,1,otherhair
A653750,1,otherhair
A653755,1,otherhair
A653765,1,otherhair
A653768,1,otherhair
A653813,1,otherhair
A653825,1,otherhair
A653879,1,shorthair
A653895,1,otherhair
A653964,1,otherhair
A654071,1,otherhair
A654090,1,shorthair
A654170,1,otherhair
A654218,1,otherhair
A654275,1,shorthair
A654355,1,otherhair
A654358,1,shorthair
A654375,1,otherhair
A654413,1,otherhair
A654493,1,shorthair
A654508,1,otherhair
A654512,1,otherhair
A654592,1,otherhair
A654616,1,shorthair
A654642,1,otherhair
A654713,1,shorthair
A654719,1,otherhair
A654782,1,otherhair
A654847,0,otherhair
A654856,0,otherhair
A654992,1,shorthair
A655035,1,otherhair
A655039,1,shorthair
A655040,1,shorthair
A655042,1,shorthair
A655043,1,shorthair
A655092,1,otherhair
A655144,1,otherhair
A655183,1,otherhair
A655212,1,otherhair
A655220,1,longhair
A655298,1,shorthair
A655329,1,otherhair
A655387,0,otherhair
A655398,1,shorthair
A655417,1,otherhair
A655501,1,otherhair
A655516,1,otherhair
A655523,1,shorthair
A655529,1,otherhair
A655545,1,shorthair
A655608,1,shorthair
A655647,1,otherhair
A655661,1,otherhair
A655701,1,otherhair
A655702,1,otherhair
A655710,1,otherhair
A655811,1,otherhair
A655852,1,shorthair
A655860,1,otherhair
A655866,1,otherhair
A655902,1,otherhair
A655903,1,otherhair
A655933,1,shorthair
A656065,1,otherhair
A656069,1,otherhair
A656094,1,shorthair
A656110,1,otherhair
A656250,1,shorthair
A656271,1,otherhair
A656272,1,otherhair
A656273,1,otherhair
A656318,1,shorthair
A656387,1,otherhair
A656434,1,otherhair
A656444,1,otherhair
A656477,1,otherhair
A656510,1,otherhair
A656520,1,shorthair
A656539,0,otherhair
A656563,1,otherhair
A656608,1,shorthair
A656668,1,otherhair
A656692,1,shorthair
A656694,1,shorthair
A656708,0,shorthair
A656751,1,shorthair
A656752,1,shorthair
A656760,1,otherhair
A656761,1,otherhair
A656767,1,otherhair
A656891,1,shorthair
A656893,1,otherhair
A656894,1,shorthair
A656945,1,otherhair
A656968,1,otherhair
A657037,1,shorthair
A657085,1,otherhair
A657173,1,otherhair
A657188,1,shorthair
A657196,1,shorthair
A657197,1,shorthair
A657228,1,otherhair
A657358,1,shorthair
A657360,1,shorthair
A657388,1,otherhair
A657389,1,otherhair
A657415,1,otherhair
A657431,1,longhair
A657441,1,otherhair
A657489,1,otherhair
A657492,1,otherhair
A657596,1,otherhair
A657647,1,shorthair
A657652,1,otherhair
A657681,1,otherhair
A657709,1,otherhair
A657713,1,otherhair
A657723,0,otherhair
A657732,1,shorthair
A657753,1,shorthair
A657774,1,otherhair
A657783,1,otherhair
A657795,1,otherhair
A657811,1,otherhair
A657826,1,shorthair
A657903,1,otherhair
A657904,1,otherhair
A657905,1,otherhair
A657927,1,otherhair
A657945,1,otherhair
A657997,1,otherhair
A658002,1,otherhair
A658010,1,otherhair
A658056,1,shorthair
A658071,1,shorthair
A658141,1,otherhair
A658155,0,shorthair
A658168,1,otherhair
A658199,1,otherhair
A658212,1,shorthair
A658253,1,shorthair
A658288,0,shorthair
A658388,1,shorthair
A658404,1,shorthair
A658441,1,otherhair
A658509,1,otherhair
A658510,1,otherhair
A658546,1,shorthair
A658559,1,shorthair
A658595,1,shorthair
A658605,1,shorthair
A658616,1,shorthair
A658625,1,shorthair
A658690,1,otherhair
A658722,1,shorthair
A658725,1,shorthair
A658727,1,shorthair
A658728,1,otherhair
A658733,1,otherhair
A658734,1,longhair
A658735,1,otherhair
A658747,1,otherhair
A658781,1,shorthair
A658783,1,shorthair
A658786,1,shorthair
A658787,1,shorthair
A658797,1,shorthair
A658799,1,shorthair
A658800,1,otherhair
A658812,1,otherhair
A658825,1,otherhair
A658843,1,otherhair
A658844,1,otherhair
A658878,1,otherhair
A658891,1,otherhair
A658909,1,shorthair
A658920,1,otherhair
A658940,1,otherhair
A658976,1,shorthair
A658992,1,otherhair
A659017,1,shorthair
A659021,1,otherhair
A659036,1,otherhair
A659039,1,shorthair
A659043,1,otherhair
A659059,1,otherhair
A659071,1,shorthair
A659078,1,otherhair
A659113,0,otherhair
A659115,1,otherhair
A659152,1,otherhair
A659194,1,shorthair
A659201,0,otherhair
A659205,1,shorthair
A659227,1,otherhair
A659252,1,otherhair
A659341,1,otherhair
A659352,1,shorthair
A659400,1,otherhair
A659414,1,shorthair
A659501,1,shorthair
A659502,1,shorthair
A659515,0,otherhair
A659526,1,otherhair
A659563,1,otherhair
A659579,1,shorthair
A659615,1,shorthair
A659616,1,otherhair
A659617,1,shorthair
A659642,1,otherhair
A659644,1,otherhair
A659667,1,longhair
A659671,1,otherhair
A659677,1,shorthair
A659731,1,otherhair
A659827,1,otherhair
A659832,1,otherhair
A659834,1,otherhair
A659835,1,otherhair
A659836,1,otherhair
A659844,1,shorthair
A659887,1,shorthair
A659888,1,shorthair
A659889,1,shorthair
A659891,1,shorthair
A659894,1,otherhair
A659904,1,otherhair
A659917,1,shorthair
A659951,1,longhair
A659967,1,shorthair
A660026,1,otherhair
A660027,1,otherhair
A660040,1,shorthair
A660042,1,shorthair
A660046,1,otherhair
A660051,1,shorthair
A660052,1,shorthair
A660054,1,otherhair
A660074,1,otherhair
A660085,1,otherhair
A660088,1,otherhair
A660090,1,otherhair
A660095,1,otherhair
A660101,1,shorthair
A660102,1,otherhair
A660114,1,shorthair
A660122,1,otherhair
A660135,1,shorthair
A660136,1,shorthair
A660137,1,shorthair
A660154,1,shorthair
A660172,1,otherhair
A660209,1,otherhair
A660220,1,otherhair
A660255,1,otherhair
A660256,1,otherhair
A660275,1,otherhair
A660279,1,otherhair
A660295,1,otherhair
A660296,1,otherhair
A660344,1,shorthair
A660345,1,shorthair
A660346,1,otherhair
A660357,1,shorthair
A660360,1,otherhair
A660389,1,otherhair
A660413,1,shorthair
A660455,1,otherhair
A660458,1,otherhair
A660489,1,otherhair
A660562,1,otherhair
A660596,1,shorthair
A660598,1,shorthair
A660604,1,shorthair
A660607,1,otherhair
A660611,1,otherhair
A660623,1,otherhair
A660628,1,shorthair
A660630,1,shorthair
A660633,1,shorthair
A660641,1,otherhair
A660676,1,otherhair
A660750,1,shorthair
A660752,1,shorthair
A660753,1,shorthair
A660790,1,otherhair
A660791,1,otherhair
A660814,1,otherhair
A660822,1,shorthair
A660851,1,otherhair
A660861,1,otherhair
A660881,1,shorthair
A660903,1,otherhair
A660910,1,otherhair
A660920,0,otherhair
A660948,1,shorthair
A660950,1,shorthair
A660979,1,otherhair
A661023,1,otherhair
A661036,1,otherhair
A661038,1,otherhair
A661042,1,otherhair
A661068,1,otherhair
A661097,1,shorthair
A661104,1,otherhair
A661112,0,longhair
A661127,1,shorthair
A661128,1,shorthair
A661129,1,shorthair
A661131,1,shorthair
A661145,1,otherhair
A661150,1,otherhair
A661152,1,otherhair
A661158,1,longhair
A661182,1,shorthair
A661250,1,otherhair
A661259,1,shorthair
A661260,1,otherhair
A661287,1,otherhair
A661314,1,shorthair
A661383,1,shorthair
A661384,1,otherhair
A661386,1,otherhair
A661391,1,otherhair
A661416,1,otherhair
A661418,1,otherhair
A661429,1,shorthair
A661430,1,shorthair
A661482,1,otherhair
A661519,1,shorthair
A661544,1,otherhair
A661550,1,shorthair
A661559,1,shorthair
A661561,1,shorthair
A661584,1,shorthair
A661590,1,otherhair
A661592,1,otherhair
A661599,1,otherhair
A661604,1,shorthair
A661605,1,shorthair
A661608,0,otherhair
A661611,1,shorthair
A661612,1,shorthair
A661614,1,shorthair
A661627,1,otherhair
A661628,1,otherhair
A661638,1,otherhair
A661639,1,otherhair
A661648,1,shorthair
A661662,1,shorthair
A661676,1,otherhair
A661681,1,shorthair
A661682,1,shorthair
A661684,1,shorthair
A661685,1,otherhair
A661691,1,shorthair
A661693,1,shorthair
A661694,1,shorthair
A661696,1,shorthair
A661697,1,shorthair
A661698,1,shorthair
A661699,1,shorthair
A661772,1,otherhair
A661774,1,shorthair
A661775,1,otherhair
A661782,1,shorthair
A661783,1,otherhair
A661788,1,otherhair
A661789,1,otherhair
A661807,1,otherhair
A661808,1,otherhair
A661814,1,otherhair
A661818,1,shorthair
A661819,1,shorthair
A661823,1,otherhair
A661830,1,otherhair
A661831,1,longhair
A661832,1,shorthair
A661833,1,shorthair
A661838,1,otherhair
A661842,1,shorthair
A661850,1,shorthair
A661851,1,shorthair
A661868,1,otherhair
A661874,1,otherhair
A661878,1,shorthair
A661906,1,shorthair
A661916,1,otherhair
A661919,1,otherhair
A661920,1,shorthair
A661949,1,shorthair
A661986,1,otherhair
A662019,1,shorthair
A662024,1,shorthair
A662025,1,shorthair
A662043,1,otherhair
A662053,1,shorthair
A662084,1,otherhair
A662100,0,otherhair
A662104,1,otherhair
A662107,1,otherhair
A662115,1,otherhair
A662131,1,shorthair
A662136,1,otherhair
A662137,1,otherhair
A662147,1,shorthair
A662154,1,shorthair
A662156,1,longhair
A662166,1,shorthair
A662167,1,shorthair
A662180,1,otherhair
A662186,1,otherhair
A662195,1,shorthair
A662199,1,shorthair
A662200,1,otherhair
A662219,1,otherhair
A662220,1,otherhair
A662224,1,shorthair
A662227,1,shorthair
A662256,1,shorthair
A662257,1,shorthair
A662258,1,otherhair
A662260,1,shorthair
A662261,1,otherhair
A662264,1,otherhair
A662272,1,otherhair
A662273,1,otherhair
A662277,1,shorthair
A662278,1,shorthair
A662284,1,otherhair
A662288,1,otherhair
A662292,1,otherhair
A662308,1,shorthair
A662326,1,shorthair
A662329,1,otherhair
A662354,1,shorthair
A662377,1,otherhair
A662378,1,shorthair
A662380,1,shorthair
A662398,1,otherhair
A662399,1,shorthair
A662401,1,otherhair
A662402,1,shorthair
A662404,1,shorthair
A662406,1,otherhair
A662430,1,otherhair
A662436,1,shorthair
A662437,1,otherhair
A662463,1,otherhair
A662471,1,otherhair
A662486,1,shorthair
A662489,1,shorthair
A662498,1,shorthair
A662499,1,shorthair
A662512,1,otherhair
A662532,1,shorthair
A662549,1,shorthair
A662550,1,shorthair
A662551,1,shorthair
A662553,1,shorthair
A662554,1,shorthair
A662557,1,otherhair
A662568,1,otherhair
A662574,1,otherhair
A662586,1,otherhair
A662603,1,otherhair
A662609,1,otherhair
A662615,1,otherhair
A662619,1,shorthair
A662647,1,shorthair
A662652,1,otherhair
A662673,1,otherhair
A662685,1,otherhair
A662686,1,shorthair
A662728,1,otherhair
A662734,1,otherhair
A662735,1,otherhair
A662736,1,otherhair
A662737,1,shorthair
A662739,1,shorthair
A662740,1,shorthair
A662741,1,shorthair
A662752,1,otherhair
A662753,1,otherhair
A662755,1,shorthair
A662757,1,shorthair
A662762,1,otherhair
A662771,1,shorthair
A662774,1,otherhair
A662776,1,otherhair
A662781,1,shorthair
A662791,1,shorthair
A662805,1,shorthair
A662806,1,shorthair
A662814,1,otherhair
A662817,0,otherhair
A662822,1,shorthair
A662830,1,otherhair
A662850,1,otherhair
A662863,1,shorthair
A662880,1,shorthair
A662881,1,shorthair
A662912,1,shorthair
A662918,1,shorthair
A662919,1,shorthair
A662921,1,shorthair
A662922,1,otherhair
A662923,1,otherhair
A662933,1,otherhair
A662941,1,shorthair
A662943,1,shorthair
A662946,1,otherhair
A662949,1,otherhair
A662975,1,shorthair
A663016,1,otherhair
A663019,1,shorthair
A663020,1,shorthair
A663023,1,otherhair
A663042,1,shorthair
A663044,1,otherhair
A663055,1,otherhair
A663069,1,shorthair
A663070,1,shorthair
A663079,1,otherhair
A663082,1,otherhair
A663083,1,otherhair
A663123,1,otherhair
A663134,1,otherhair
A663135,1,otherhair
A663138,1,longhair
A663143,1,otherhair
A663149,1,shorthair
A663158,1,otherhair
A663159,1,shorthair
A663168,1,otherhair
A663170,1,otherhair
A663177,1,otherhair
A663180,1,shorthair
A663201,1,otherhair
A663202,1,shorthair
A663210,1,shorthair
A663220,1,otherhair
A663244,1,otherhair
A663257,1,shorthair
A663269,1,shorthair
A663273,1,otherhair
A663274,1,otherhair
A663281,1,otherhair
A663286,1,shorthair
A663288,1,otherhair
A663294,1,otherhair
A663299,1,otherhair
A663320,1,shorthair
A663324,1,shorthair
A663339,1,otherhair
A663342,1,otherhair
A663346,1,otherhair
A663347,1,otherhair
A663378,1,otherhair
A663386,0,otherhair
A663388,1,otherhair
A663396,1,shorthair
A663408,1,otherhair
A663411,1,otherhair
A663422,1,otherhair
A663436,1,otherhair
A663438,1,otherhair
A663450,1,shorthair
A663451,1,shorthair
A663452,1,shorthair
A663453,1,shorthair
A663483,1,shorthair
A663495,1,shorthair
A663510,1,otherhair
A663511,1,otherhair
A663527,1,shorthair
A663529,1,otherhair
A663530,1,shorthair
A663550,1,shorthair
A663552,1,shorthair
A663553,1,shorthair
A663554,1,shorthair
A663555,1,shorthair
A663562,1,otherhair
A663569,1,longhair
A663579,1,otherhair
A663580,1,shorthair
A663581,1,shorthair
A663582,1,shorthair
A663585,1,shorthair
A663595,1,shorthair
A663599,1,shorthair
A663602,1,shorthair
A663603,1,otherhair
A663605,1,shorthair
A663609,1,shorthair
A663610,1,shorthair
A663614,1,otherhair
A663615,1,otherhair
A663618,1,shorthair
A663619,1,shorthair
A663621,1,otherhair
A663623,1,shorthair
A663627,1,otherhair
A663646,1,otherhair
A663653,1,shorthair
A663657,1,otherhair
A663667,1,otherhair
A663673,1,otherhair
A663678,1,otherhair
A663684,1,otherhair
A663690,1,shorthair
A663692,1,otherhair
A663693,1,shorthair
A663696,1,otherhair
A663707,1,shorthair
A663708,1,shorthair
A663714,1,otherhair
