"","ID","colormix","mixwithwhite","tabby","firstcolor"
"747","A718991",1,1,0,"White"
"748","A669173",0,0,0,"Chocolate"
"749","A682501",1,1,0,"Brown"
"750","A714364",0,0,1,"Brown"
"751","A714741",1,1,0,"Chocolate"
"752","A676304",0,0,0,"Black"
"753","A669888",1,1,0,"Tan"
"754","A686104",1,1,1,"Orange"
"755","A716126",0,0,0,"Calico"
"756","A688523",0,0,0,"Calico"
"757","A710538",1,1,0,"White"
"758","A687319",0,0,1,"Brown"
"759","A716622",0,0,1,"Blue"
"760","A720428",0,0,0,"Torbie"
"761","A719294",1,1,0,"White"
"762","A690840",0,0,0,"Blue"
"763","A692374",1,1,0,"Black"
"764","A670333",1,1,1,"Brown"
"765","A680224",0,0,1,"Brown"
"766","A663623",0,0,0,"Black"
"767","A665213",0,0,0,"Cream"
"768","A680156",0,0,0,"Black"
"769","A685580",0,0,0,"Black"
"770","A706565",0,0,0,"Black"
"771","A706951",1,1,0,"Brown"
"772","A694012",0,0,0,"Black"
"773","A703126",0,0,0,"Tortie"
"774","A664116",1,1,0,"Blue"
"775","A672395",1,1,0,"Red"
"776","A689583",0,0,0,"Calico"
"777","A705677",0,0,0,"White"
"778","A521273",0,0,0,"Tan"
"779","A693655",0,0,1,"Brown"
"780","A679098",1,1,0,"Brown"
"781","A649782",1,1,0,"Blue"
"782","A684378",0,0,0,"Black"
"783","A661384",0,0,0,"Brown"
"784","A693077",1,0,0,"Blue"
"785","A682994",0,0,0,"Tricolor"
"786","A665279",1,0,0,"Black"
"787","A708871",1,1,0,"Black"
"788","A711718",0,0,0,"Blue"
"789","A695323",1,1,0,"Brown"
"790","A684585",1,1,0,"White"
"791","A670417",1,0,0,"Blue"
"792","A686558",1,1,0,"White"
"793","A715965",1,1,0,"Brown"
"794","A669406",0,0,0,"Brown"
"795","A673234",1,0,0,"Black"
"796","A640778",0,0,0,"White"
"797","A697529",1,0,0,"Brown"
"798","A712616",1,1,0,"White"
"799","A709165",0,0,1,"Blue"
"800","A713318",1,1,0,"White"
"801","A709953",0,0,0,"Black"
"802","A669208",1,1,0,"Buff"
"803","A712316",0,0,0,"Tortie"
"804","A683269",0,0,0,"Calico"
"805","A675323",0,0,1,"Blue"
"806","A640789",0,0,0,"Black"
"807","A700861",0,0,0,"Black"
"808","A694584",1,1,0,"Brown"
"809","A666961",1,1,0,"Black"
"810","A713375",1,1,0,"Black"
"811","A705192",1,1,0,"Chocolate"
"812","A697260",1,1,0,"Chocolate"
"813","A678131",1,1,0,"White"
"814","A685318",0,0,0,"Black"
"815","A668898",0,0,0,"Red"
"816","A679505",0,0,0,"Blue"
"817","A622844",1,1,0,"White"
"818","A681814",1,1,0,"Tan"
"819","A683148",1,1,0,"Black"
"820","A681774",1,1,1,"Orange"
"821","A625640",0,0,0,"Tricolor"
"822","A694070",0,0,0,"Blue"
"823","A714966",1,1,0,"Black"
"824","A667732",1,0,0,"Brown"
"825","A668353",1,1,0,"Brown"
"826","A689857",0,0,0,"Black"
"827","A676996",0,0,0,"Tricolor"
"828","A627488",0,0,0,"Buff"
"829","A717663",1,1,0,"Black"
"830","A503376",1,1,0,"Red"
"831","A690375",0,0,0,"Brown"
"832","A716821",0,0,0,"Buff"
"833","A720081",0,0,0,"Tricolor"
"834","A674724",0,0,1,"Brown"
"835","A684278",1,1,1,"Orange"
"836","A715501",1,1,1,"Brown"
"837","A683206",1,1,1,"Orange"
"838","A669506",0,0,0,"Tricolor"
"839","A690406",0,0,0,"Black"
"840","A669449",0,0,0,"Red"
"841","A671155",0,0,0,"White"
"842","A696045",1,0,0,"Black"
"843","A695583",1,1,0,"Brown"
"844","A681018",1,1,0,"White"
"845","A679408",1,1,0,"Black"
"846","A680876",0,0,1,"Blue"
"847","A694393",1,1,0,"White"
"848","A668566",1,1,0,"Black"
"849","A689603",1,0,0,"Chocolate"
"850","A704863",0,0,0,"Black"
"851","A666197",1,1,0,"Blue"
"852","A665421",0,0,0,"White"
"853","A670405",1,1,0,"Brown"
"854","A701522",1,1,0,"White"
"855","A709394",0,0,0,"Sable"
"856","A698919",1,1,0,"White"
"857","A671558",1,1,0,"Tan"
"858","A716379",1,1,0,"White"
"859","A699795",1,1,0,"White"
"860","A715241",1,1,0,"Brown"
"861","A665137",1,1,0,"White"
"862","A682889",0,0,0,"Brown"
"863","A720093",1,1,0,"Black"
"864","A684008",0,0,1,"Brown"
"865","A679240",1,1,0,"White"
"866","A671950",0,0,0,"Tan"
"867","A669264",1,0,0,"Black"
"868","A720299",1,1,1,"Blue"
"869","A691815",0,0,0,"Fawn"
"870","A595090",1,0,0,"Tan"
"871","A681786",0,0,1,"Brown"
"872","A630814",0,0,0,"Tan"
"873","A699826",1,1,0,"Brown"
"874","A692750",0,0,0,"Tricolor"
"875","A713030",0,0,0,"Black"
"876","A697353",0,0,1,"Brown"
"877","A513770",0,0,0,"Black"
"878","A681473",0,0,0,"Torbie"
"879","A684560",0,0,0,"Black"
"880","A659205",1,1,0,"Black"
"881","A676542",1,1,0,"White"
"882","A294132",1,0,0,"Black"
"883","A667378",0,0,1,"Brown"
"884","A697387",1,1,0,"White"
"885","A683606",0,0,1,"Brown"
"886","A681575",0,0,0,"Tricolor"
"887","A664831",0,0,0,"Blue"
"888","A675309",1,1,0,"Blue"
"889","A694404",0,0,0,"Black"
"890","A714919",0,0,0,"Lilac"
"891","A700103",0,0,0,"Tricolor"
"892","A715026",1,1,0,"White"
"893","A673061",0,0,0,"White"
"894","A678766",0,0,0,"Black"
"895","A676528",1,1,0,"Black"
"896","A720236",0,0,1,"Brown"
"897","A702777",0,0,0,"Tan"
"898","A716397",0,0,0,"Tricolor"
"899","A689021",1,0,0,"Black"
"900","A594497",0,0,0,"White"
"901","A691804",0,0,0,"Black"
"902","A710894",1,1,0,"Black"
"903","A665132",1,1,0,"Brown"
"904","A677468",0,0,1,"Brown"
"905","A681469",1,1,1,"Orange"
"906","A691929",1,1,1,"Cream"
"907","A611034",1,1,0,"White"
"908","A670979",1,1,0,"Gray"
"909","A703058",0,0,1,"Brown"
"910","A650853",0,0,0,"Black"
"911","A701766",0,0,0,"Calico"
"912","A670542",1,1,0,"Brown"
"913","A702941",1,1,1,"Blue"
"914","A676031",1,1,0,"Black"
"915","A699435",0,0,0,"Tricolor"
"916","A715138",0,0,0,"Tortie"
"917","A704529",1,1,0,"White"
"918","A670311",1,1,0,"Black"
"919","A676804",1,1,0,"Black"
"920","A688945",0,0,0,"White"
"921","A665246",0,0,1,"Orange"
"922","A694537",1,1,0,"White"
"923","A673252",1,0,0,"Black"
"924","A713487",1,1,0,"Black"
"925","A691240",0,0,0,"Blue"
"926","A688826",1,1,0,"Black"
"927","A691863",1,1,0,"Tan"
"928","A671426",1,1,0,"Tan"
"929","A683764",0,0,0,"Black"
"930","A687404",0,0,0,"Tortie"
"931","A674729",1,0,0,"Black"
"932","A683992",1,0,0,"Black"
"933","A691503",0,0,0,"Buff"
"934","A702133",0,0,0,"Blue"
"935","A712123",0,0,1,"Cream"
"936","A697071",1,0,0,"Black"
"937","A663019",1,0,0,"Brown"
"938","A667792",1,0,0,"Black"
"939","A717093",0,0,0,"Tan"
"940","A715488",0,0,0,"Brown"
"941","A669131",1,1,0,"Black"
"942","A717554",1,1,0,"Tan"
"943","A706488",0,0,1,"Orange"
"944","A656510",0,0,0,"Black"
"945","A691170",0,0,1,"Cream"
"946","A668524",1,1,0,"Tan"
"947","A667606",0,0,0,"Torbie"
"948","A665066",0,0,0,"Black"
"949","A676339",1,1,1,"Brown"
"950","A697673",1,1,1,"Brown"
"951","A674674",1,1,1,"Brown"
"952","A702031",1,1,0,"White"
"953","A692470",0,0,0,"White"
"954","A714466",0,0,0,"Black"
"955","A705975",1,1,0,"Black"
"956","A683867",1,1,1,"Orange"
"957","A685051",0,0,1,"Brown"
"958","A684951",0,0,0,"Black"
"959","A662946",0,0,0,"Tan"
"960","A670902",0,0,0,"Cream"
"961","A664052",1,1,0,"Brown"
"962","A700710",1,1,0,"Black"
"963","A673180",0,0,1,"Cream"
"964","A655529",1,1,0,"White"
"965","A661681",1,1,1,"Brown"
"966","A688232",0,0,0,"White"
"967","A711132",1,1,0,"White"
"968","A653745",1,1,0,"Blue"
"969","A677663",1,1,0,"Tricolor"
"970","A662260",0,0,0,"Black"
"971","A696877",1,1,0,"Chocolate"
"972","A706462",0,0,1,"Orange"
"973","A698392",1,0,0,"Sable"
"974","A714805",0,0,0,"Calico"
"975","A706293",0,0,0,"Brown"
"976","A674384",1,1,0,"White"
"977","A717683",0,0,1,"Brown"
"978","A699961",1,0,0,"Brown"
"979","A682808",1,0,0,"Chocolate"
"980","A683239",1,1,0,"Torbie"
"981","A718343",1,0,0,"Brown"
"982","A716587",0,0,0,"Tricolor"
"983","A673190",0,0,1,"Brown"
"984","A716113",1,1,0,"Torbie"
"985","A668579",1,1,0,"Chocolate"
"986","A703745",1,0,0,"Chocolate"
"987","A701935",0,0,1,"Brown"
"988","A700318",1,1,0,"Brown"
"989","A675162",0,0,0,"Torbie"
"990","A710969",0,0,0,"Brown"
"991","A624128",0,0,1,"Orange"
"992","A717681",0,0,1,"Brown"
"993","A598610",0,0,0,"Black"
"994","A703207",0,0,0,"Sable"
"995","A664460",0,0,0,"Brown"
"996","A715778",1,0,0,"Tortie"
"997","A652148",1,1,1,"Orange"
"998","A664238",1,1,0,"Black"
"999","A680703",0,0,0,"Calico"
"1000","A709491",0,0,0,"Fawn"
"1001","A665427",0,0,0,"Blue"
"1002","A703769",0,0,0,"Tricolor"
"1003","A677811",0,0,0,"Black"
"1004","A682522",0,0,1,"Brown"
"1005","A692294",1,0,0,"Brown"
"1006","A689172",0,0,1,"Orange"
"1007","A704507",1,0,0,"Black"
"1008","A665277",0,0,0,"Tricolor"
"1009","A696688",1,1,0,"Calico"
"1010","A668537",1,0,0,"Black"
"1011","A719180",1,1,0,"White"
"1012","A701145",1,1,0,"Black"
"1013","A675076",1,0,0,"Black"
"1014","A670686",0,0,0,"Black"
"1015","A712447",1,1,0,"Tan"
"1016","A709748",0,0,0,"White"
"1017","A660633",0,0,0,"Torbie"
"1018","A704382",1,1,0,"Blue"
"1019","A711799",0,0,1,"Brown"
"1020","A690875",1,1,0,"Black"
"1021","A720699",1,1,0,"White"
"1022","A659671",0,0,0,"Red"
"1023","A689295",1,1,1,"Brown"
"1024","A676272",0,0,0,"Blue"
"1025","A700942",1,1,0,"White"
"1026","A704786",0,0,1,"Brown"
"1027","A657732",0,0,0,"Tricolor"
"1028","A689773",1,1,0,"White"
"1029","A716390",1,1,0,"Brown"
"1030","A706292",1,1,0,"Brown"
"1031","A704607",0,0,0,"Black"
"1032","A661608",0,0,0,"Tricolor"
"1033","A694229",1,0,0,"Black"
"1034","A685370",1,1,0,"Black"
"1035","A719518",0,0,1,"Black"
"1036","A660979",0,0,0,"White"
"1037","A670251",0,0,1,"Brown"
"1038","A690816",1,1,1,"Brown"
"1039","A699217",0,0,1,"Brown"
"1040","A711514",1,1,0,"Blue"
"1041","A717544",1,1,0,"Black"
"1042","A663135",1,0,0,"Brown"
"1043","A702673",0,0,0,"Brown"
"1044","A615299",1,1,0,"Brown"
"1045","A676330",0,0,0,"Tan"
"1046","A715435",1,1,0,"White"
"1047","A703886",1,0,0,"Brown"
"1048","A702355",0,0,0,"Calico"
"1049","A695421",0,0,0,"Black"
"1050","A668094",1,1,0,"Black"
"1051","A702219",1,0,0,"Tan"
"1052","A718558",1,1,0,"Black"
"1053","A689461",1,1,0,"Black"
"1054","A689417",1,1,0,"Black"
"1055","A381173",1,1,0,"Brown"
"1056","A671681",1,1,0,"Black"
"1057","A717485",1,1,0,"Torbie"
"1058","A682194",0,0,0,"Calico"
"1059","A712523",0,0,0,"Black"
"1060","A672179",1,0,0,"Blue"
"1061","A687539",0,0,0,"Lynx"
"1062","A667726",1,1,0,"Black"
"1063","A680459",0,0,1,"Brown"
"1064","A708822",1,1,0,"White"
"1065","A693633",1,1,0,"Black"
"1066","A673847",1,0,0,"Black"
"1067","A712880",0,0,1,"Orange"
"1068","A679941",1,1,0,"Red"
"1069","A689633",0,0,0,"Blue"
"1070","A719100",1,0,0,"Tan"
"1071","A686405",1,1,1,"Orange"
"1072","A669144",0,0,1,"Blue"
"1073","A662398",1,1,0,"Tan"
"1074","A691456",1,1,1,"Blue"
"1075","A705702",0,0,1,"Brown"
"1076","A696760",1,1,0,"Black"
"1077","A676987",1,1,0,"Black"
"1078","A693553",0,0,0,"Fawn"
"1079","A670356",1,0,0,"Brown"
"1080","A710801",1,1,1,"Brown"
"1081","A669918",1,1,0,"Tan"
"1082","A680773",0,0,0,"Black"
"1083","A717560",0,0,1,"Orange"
"1084","A705708",0,0,0,"Torbie"
"1085","A715218",0,0,0,"Tortie"
"1086","A698184",1,1,0,"Blue"
"1087","A696479",0,0,0,"Black"
"1088","A715618",0,0,0,"Tan"
"1089","A696866",0,0,0,"White"
"1090","A588258",1,0,0,"Black"
"1091","A669845",1,1,0,"Blue"
"1092","A718473",0,0,0,"Seal"
"1093","A689355",0,0,0,"Black"
"1094","A703464",0,0,1,"Brown"
"1095","A710367",0,0,1,"Brown"
"1096","A704361",0,0,0,"Torbie"
"1097","A702052",1,1,0,"Black"
"1098","A711241",0,0,1,"Brown"
"1099","A649865",0,0,0,"Tan"
"1100","A706342",1,1,0,"Brown"
"1101","A708139",0,0,0,"Black"
"1102","A700748",0,0,1,"Brown"
"1103","A703226",0,0,0,"Brown"
"1104","A681025",1,1,0,"Red"
"1105","A707249",0,0,0,"Sable"
"1106","A710621",1,1,1,"Brown"
"1107","A692000",0,0,0,"Tan"
"1108","A716162",1,0,0,"Black"
"1109","A563302",0,0,0,"Buff"
"1110","A712549",1,0,0,"Black"
"1111","A666512",0,0,0,"Black"
"1112","A705271",1,1,0,"Black"
"1113","A694917",1,1,0,"Black"
"1114","A700011",0,0,1,"Blue"
"1115","A629077",1,1,0,"White"
"1116","A720940",0,0,0,"White"
"1117","A677816",1,1,1,"Orange"
"1118","A689274",0,0,0,"Black"
"1119","A671142",1,1,0,"Brown"
"1120","A682649",1,1,0,"Fawn"
"1121","A698639",0,0,0,"Blue"
"1122","A681352",0,0,1,"Blue"
"1123","A665782",0,0,0,"Tricolor"
"1124","A685672",0,0,0,"Tan"
"1125","A713401",0,0,0,"Black"
"1126","A674481",1,1,0,"Red"
"1127","A704665",0,0,1,"Orange"
"1128","A719276",0,0,0,"White"
"1129","A707482",0,0,0,"Brown"
"1130","A690833",1,1,1,"White"
"1131","A681156",1,1,0,"Tan"
"1132","A673571",1,1,0,"Black"
"1133","A718609",1,1,0,"White"
"1134","A702075",1,1,0,"Brown"
"1135","A687517",0,0,0,"Tortie"
"1136","A702178",1,0,0,"Black"
"1137","A716493",1,1,0,"White"
"1138","A702230",0,0,0,"Seal"
"1139","A681489",1,0,0,"Black"
"1140","A690977",1,1,0,"Tan"
"1141","A676021",0,0,1,"Black"
"1142","A701124",0,0,0,"White"
"1143","A619636",1,1,0,"White"
"1144","A703329",1,1,1,"White"
"1145","A675146",0,0,1,"Brown"
"1146","A681981",1,1,0,"Tan"
"1147","A616489",1,1,0,"Tan"
"1148","A634858",1,0,0,"Black"
"1149","A687010",0,0,1,"Orange"
"1150","A667185",1,1,0,"Black"
"1151","A677516",0,0,0,"Blue"
"1152","A700632",1,1,0,"Black"
"1153","A719538",0,0,0,"Calico"
"1154","A666043",0,0,0,"Black"
"1155","A686942",1,1,1,"Orange"
"1156","A692882",1,1,1,"Orange"
"1157","A685298",0,0,0,"Lynx"
"1158","A718145",0,0,0,"Tricolor"
"1159","A694292",0,0,1,"Brown"
"1160","A683670",1,1,0,"Red"
"1161","A702443",1,1,1,"Brown"
"1162","A718264",0,0,0,"Red"
"1163","A690777",1,1,0,"Tan"
"1164","A680538",0,0,1,"Blue"
"1165","A673515",1,1,0,"Brown"
"1166","A699843",1,0,0,"Black"
"1167","A720214",1,1,0,"Red"
"1168","A512959",1,0,0,"Brown"
"1169","A668231",0,0,1,"Black"
"1170","A701765",0,0,0,"White"
"1171","A701910",1,1,0,"Blue"
"1172","A666545",0,0,1,"Brown"
"1173","A713610",1,1,0,"Black"
"1174","A668844",0,0,0,"Brown"
"1175","A690349",0,0,0,"Sable"
"1176","A715704",1,1,0,"White"
"1177","A704921",0,0,0,"Red"
"1178","A717068",0,0,0,"Tan"
"1179","A700295",1,1,0,"White"
"1180","A681421",1,1,1,"Orange"
"1181","A665304",1,1,0,"Black"
"1182","A704894",0,0,0,"Brown"
"1183","A666505",0,0,0,"Calico"
"1184","A665129",0,0,1,"Orange"
"1185","A551055",1,1,0,"White"
"1186","A693393",0,0,0,"White"
"1187","A685904",1,1,0,"Black"
"1188","A705769",0,0,1,"Brown"
"1189","A708958",0,0,0,"Tricolor"
"1190","A717483",1,1,0,"Brown"
"1191","A692546",1,1,1,"Brown"
"1192","A675393",1,0,0,"Black"
"1193","A704046",0,0,1,"Brown"
"1194","A670087",0,0,0,"Black"
"1195","A695935",0,0,1,"Brown"
"1196","A665698",1,0,0,"Brown"
"1197","A714227",1,1,0,"Blue"
"1198","A698936",0,0,1,"Orange"
"1199","A695204",0,0,0,"Tan"
"1200","A698896",0,0,0,"Black"
"1201","A638621",1,1,0,"Fawn"
"1202","A686592",1,1,0,"Blue"
"1203","A710536",0,0,1,"Brown"
"1204","A701706",0,0,1,"Orange"
"1205","A665072",0,0,0,"Blue"
"1206","A686182",1,1,1,"White"
"1207","A678579",1,0,0,"Chocolate"
"1208","A683663",1,1,1,"White"
"1209","A708758",0,0,1,"Cream"
"1210","A681153",0,0,1,"Brown"
"1211","A689687",0,0,0,"White"
"1212","A702845",1,0,0,"Black"
"1213","A709954",0,0,0,"Black"
"1214","A700751",0,0,1,"Brown"
"1215","A664768",0,0,0,"White"
"1216","A687740",0,0,0,"Calico"
"1217","A677556",0,0,0,"Silver"
"1218","A714737",0,0,0,"Black"
"1219","A708078",1,1,0,"Black"
"1220","A693889",1,1,0,"White"
"1221","A689829",0,0,0,"Black"
"1222","A714025",0,0,0,"Brown"
"1223","A660345",0,0,1,"Orange"
"1224","A669140",0,0,1,"Orange"
"1225","A676176",1,1,0,"Tricolor"
"1226","A715359",0,0,0,"Black"
"1227","A691919",0,0,1,"Orange"
"1228","A674671",1,1,0,"White"
"1229","A700582",0,0,0,"Calico"
"1230","A687185",1,1,0,"Brown"
"1231","A709637",0,0,0,"Black"
"1232","A700567",0,0,1,"Brown"
"1233","A710321",1,1,1,"Orange"
"1234","A711404",1,1,0,"Tan"
"1235","A693715",0,0,1,"Blue"
"1236","A612711",1,0,0,"Black"
"1237","A705698",1,1,1,"Brown"
"1238","A664112",0,0,0,"White"
"1239","A707728",1,1,0,"Black"
"1240","A699391",0,0,0,"Tricolor"
"1241","A699534",1,1,0,"White"
"1242","A690776",0,0,0,"Tan"
"1243","A702533",1,1,0,"Black"
"1244","A716218",1,1,0,"Chocolate"
"1245","A624436",1,1,0,"White"
"1246","A596942",1,1,0,"White"
"1247","A701045",0,0,0,"Black"
"1248","A601482",1,0,0,"Tan"
"1249","A699191",1,1,0,"Brown"
"1250","A667545",1,1,0,"Red"
"1251","A680834",1,1,0,"Black"
"1252","A215368",0,0,0,"Black"
"1253","A711600",0,0,0,"White"
"1254","A670718",0,0,1,"Orange"
"1255","A709471",1,1,1,"Brown"
"1256","A698265",1,1,0,"Chocolate"
"1257","A683700",1,1,0,"Red"
"1258","A698566",1,1,0,"White"
"1259","A669977",1,1,0,"Blue"
"1260","A552877",0,0,0,"Calico"
"1261","A675639",1,1,0,"Tan"
"1262","A701607",1,1,0,"White"
"1263","A710237",0,0,0,"Tortie"
"1264","A686679",1,1,0,"White"
"1265","A692453",0,0,0,"Black"
"1266","A682485",0,0,1,"Blue"
"1267","A674746",0,0,0,"White"
"1268","A706138",1,1,0,"Black"
"1269","A693935",1,1,0,"Black"
"1270","A688064",1,1,0,"Chocolate"
"1271","A697171",1,0,0,"Blue"
"1272","A678474",0,0,0,"Black"
"1273","A684704",0,0,1,"Brown"
"1274","A697320",1,1,0,"Tan"
"1275","A714081",0,0,0,"Red"
"1276","A685603",0,0,0,"Brown"
"1277","A703270",1,1,1,"White"
"1278","A651306",1,0,0,"Black"
"1279","A696044",0,0,1,"Brown"
"1280","A694347",1,0,0,"Tan"
"1281","A510336",1,1,0,"Black"
"1282","A689894",1,1,0,"Black"
"1283","A708283",1,1,0,"White"
"1284","A525592",0,0,1,"Brown"
"1285","A667153",1,1,0,"Black"
"1286","A694398",1,1,0,"Tan"
"1287","A678841",0,0,0,"White"
"1288","A670833",0,0,0,"Brown"
"1289","A720141",0,0,0,"Black"
"1290","A670391",1,1,0,"Brown"
"1291","A667794",0,0,1,"Brown"
"1292","A680971",1,1,1,"Orange"
"1293","A665403",0,0,0,"Yellow"
"1294","A701610",0,0,0,"Cream"
"1295","A672280",0,0,0,"Black"
"1296","A700035",1,0,0,"Black"
"1297","A705048",1,1,0,"White"
"1298","A718798",1,1,1,"Brown"
"1299","A677733",1,1,0,"Tan"
"1300","A700148",0,0,0,"Blue"
"1301","A685822",1,1,0,"White"
"1302","A448020",1,0,0,"Black"
"1303","A693628",0,0,0,"White"
"1304","A678199",0,0,0,"Black"
"1305","A702705",1,1,0,"Brown"
"1306","A669053",1,1,0,"Black"
"1307","A616027",0,0,0,"Brown"
"1308","A679649",0,0,1,"Brown"
"1309","A679555",0,0,0,"White"
"1310","A708920",0,0,1,"Orange"
"1311","A675525",0,0,0,"Blue"
"1312","A698564",1,1,0,"Tan"
"1313","A679765",0,0,0,"Tricolor"
"1314","A719494",1,0,0,"Silver"
"1315","A685432",1,1,0,"Brown"
"1316","A682197",0,0,1,"Brown"
"1317","A706477",1,1,0,"White"
"1318","A715230",1,1,0,"White"
"1319","A710193",0,0,0,"Torbie"
"1320","A714641",1,1,1,"Brown"
"1321","A706260",0,0,1,"Brown"
"1322","A708568",1,1,0,"Black"
"1323","A697990",1,1,1,"Brown"
"1324","A682610",1,1,0,"Black"
"1325","A707446",0,0,1,"Blue"
"1326","A672400",0,0,0,"White"
"1327","A680991",0,0,1,"Orange"
"1328","A716088",0,0,1,"Brown"
"1329","A669934",1,1,0,"White"
"1330","A709997",1,1,0,"White"
"1331","A693125",1,1,0,"Brown"
"1332","A677668",1,1,0,"Black"
"1333","A342480",1,0,0,"Red"
"1334","A683655",1,1,0,"Brown"
"1335","A678614",0,0,0,"Black"
"1336","A673726",1,0,0,"Black"
"1337","A697603",1,0,0,"Black"
"1338","A628792",0,0,1,"Blue"
"1339","A684687",1,1,0,"Brown"
"1340","A702902",0,0,1,"Brown"
"1341","A713560",0,0,0,"Tricolor"
"1342","A681561",1,1,1,"Orange"
"1343","A688162",0,0,0,"Tricolor"
"1344","A719796",1,1,0,"Black"
"1345","A696833",1,1,0,"Brown"
"1346","A704501",0,0,0,"Tortie"
"1347","A673216",0,0,0,"White"
"1348","A415589",1,1,0,"White"
"1349","A709200",0,0,0,"Brown"
"1350","A668319",1,1,0,"Blue"
"1351","A688850",1,1,0,"White"
"1352","A662147",1,0,0,"Brown"
"1353","A680766",0,0,1,"Brown"
"1354","A685245",0,0,1,"Orange"
"1355","A697908",0,0,0,"Cream"
"1356","A283735",1,0,0,"Brown"
"1357","A687863",1,1,0,"Chocolate"
"1358","A688536",0,0,0,"Black"
"1359","A685185",1,0,0,"Cream"
"1360","A699933",1,1,0,"Cream"
"1361","A651299",1,1,0,"Blue"
"1362","A676143",1,1,0,"Yellow"
"1363","A711910",1,1,0,"White"
"1364","A691281",0,0,0,"Tricolor"
"1365","A696637",0,0,0,"White"
"1366","A700913",0,0,1,"Brown"
"1367","A703721",0,0,0,"Tricolor"
"1368","A648687",1,0,0,"Black"
"1369","A672573",1,1,0,"White"
"1370","A713362",1,1,0,"Black"
"1371","A667955",1,1,0,"Tan"
"1372","A697206",1,1,0,"Black"
"1373","A716743",1,1,0,"White"
"1374","A688569",1,1,1,"Blue"
"1375","A712883",1,0,0,"Black"
"1376","A681939",0,0,1,"Brown"
"1377","A696055",1,1,0,"Brown"
"1378","A705526",0,0,0,"Buff"
"1379","A680244",0,0,1,"Blue"
"1380","A680444",1,0,0,"Tan"
"1381","A716076",0,0,0,"Seal"
"1382","A716636",0,0,0,"White"
"1383","A707974",0,0,0,"Blue"
"1384","A681006",1,0,0,"Black"
"1385","A584947",1,1,0,"White"
"1386","A624189",0,0,0,"Black"
"1387","A674311",1,1,0,"White"
"1388","A683466",1,1,0,"Buff"
"1389","A708080",0,0,0,"Black"
"1390","A640416",1,1,0,"White"
"1391","A677877",1,1,0,"Black"
"1392","A687624",1,1,0,"Brown"
"1393","A696292",1,1,0,"Blue"
"1394","A693332",1,1,0,"Black"
"1395","A709058",0,0,1,"Orange"
"1396","A692897",0,0,0,"Gold"
"1397","A693872",1,1,0,"Black"
"1398","A701185",0,0,0,"Black"
"1399","A652270",0,0,0,"Brown"
"1400","A701641",1,1,0,"Chocolate"
"1401","A705802",0,0,0,"Tricolor"
"1402","A693030",0,0,1,"Orange"
"1403","A680720",0,0,0,"Black"
"1404","A711598",0,0,0,"Tan"
"1405","A695483",1,1,1,"Brown"
"1406","A669699",0,0,0,"Black"
"1407","A484945",0,0,0,"Black"
"1408","A676606",1,1,0,"Red"
"1409","A676224",1,1,0,"Black"
"1410","A675932",0,0,0,"Tricolor"
"1411","A701369",1,1,0,"Black"
"1412","A715280",0,0,0,"Tricolor"
"1413","A683959",0,0,1,"Brown"
"1414","A670260",0,0,0,"Red"
"1415","A697604",1,0,0,"Black"
"1416","A647886",1,1,0,"Red"
"1417","A705036",1,1,0,"Tan"
"1418","A717842",0,0,0,"White"
"1419","A695823",1,1,0,"White"
"1420","A681139",0,0,0,"Black"
"1421","A646980",1,0,0,"Tan"
"1422","A671314",1,1,0,"White"
"1423","A683676",1,1,0,"Black"
"1424","A715627",1,1,0,"White"
"1425","A661986",0,0,0,"Flame"
"1426","A688059",0,0,1,"Brown"
"1427","A717615",1,1,0,"Brown"
"1428","A709989",1,1,0,"Black"
"1429","A683293",1,1,1,"Brown"
"1430","A664439",1,1,0,"White"
"1431","A672762",1,1,1,"Orange"
"1432","A688036",0,0,1,"Blue"
"1433","A679928",0,0,0,"Black"
"1434","A697715",0,0,0,"Black"
"1435","A659731",0,0,0,"Cream"
"1436","A687344",1,1,0,"Brown"
"1437","A693005",0,0,0,"Brown"
"1438","A690535",1,1,1,"Brown"
