AnimalID,Name,popular_name,human_name
A680538,Blu,N,N
A673515,Charlie,N,Y
A699843,Hades,N,N
A720214,Blessing,N,N
A512959,Grif,N,N
A668231,Petey,N,N
A701765,Angel,N,Y
A701910,Maia,N,N
A666545,,N,N
A713610,Poppi,N,N
A668844,Buster,N,N
A690349,Bandit,N,N
A715704,Happy,N,N
A704921,Rita,N,Y
A717068,Lapsidaisy,N,N
A700295,Robin,N,Y
A681421,Milo,N,N
A665304,Flynn,N,N
A704894,Joy,N,Y
A666505,Sugar,N,N
A665129,,N,N
A551055,Riley,N,Y
A693393,,N,N
A685904,Hudson,N,Y
A705769,Molly,N,Y
A708958,,N,N
A717483,Skippy,N,N
A692546,,N,N
A675393,Cesar,N,Y
A704046,,N,N
A670087,Benson,N,N
A695935,,N,N
A665698,Fred,N,Y
A714227,Cari Blue,N,N
A698936,,N,N
A695204,Duke,N,N
A698896,,N,N
A638621,Betty,Y,Y
A686592,Cash,N,N
A710536,,N,N
A701706,,N,N
A665072,Moe,N,N
A686182,Sophie,N,Y
A678579,Mr. Cuddles,N,N
A683663,,N,N
A708758,Orwell,N,N
A681153,,N,N
A689687,Crixus,N,N
A702845,,N,N
A709954,Melvin,N,Y
A700751,Gypsy,N,N
A664768,Whit,N,N
A687740,Marlyin,N,N
A677556,,N,N
A714737,Sophie,N,Y
A708078,,N,N
A693889,,N,N
A689829,Nico,N,N
A714025,,N,N
A660345,Clark,N,N
A669140,Martin,N,Y
A676176,,N,N
A715359,Lassie,N,N
A691919,,N,N
A674671,,N,N
A700582,,N,N
A687185,Pepsi,N,N
A709637,Benny,N,Y
A700567,Polly,N,N
A710321,Dottie,N,N
A711404,Adrianna,N,Y
A693715,,N,N
A612711,Ebenezer,N,N
A705698,,N,N
A664112,Grant,N,Y
A707728,,N,N
A699391,Rocket,N,N
A699534,Fran,N,N
A690776,Charlie,N,Y
A702533,Lily,N,Y
A716218,Ladybug,N,N
A624436,Chico,N,N
A596942,Poncho,N,N
A701045,Gus,N,Y
A601482,Pepe,N,N
A699191,Brownie,N,N
A667545,Kooli,N,N
A680834,,N,N
A215368,Guiness,N,N
A711600,,N,N
A670718,Nevil,N,N
A709471,Brownie,N,N
A698265,Brownie,N,N
A683700,Rocca,N,N
A698566,Winston,N,N
A669977,Zeppo,N,N
A552877,Butterbean,N,N
A675639,Boomer,N,N
A701607,Rosco,N,N
A710237,Henrietta,N,Y
A686679,,N,N
A692453,Shadow,N,N
A682485,,N,N
A674746,Toby,N,N
A706138,Jerry,Y,Y
A693935,Willow,N,Y
A688064,Blue,N,N
A697171,Holli,N,N
A678474,Figaro,N,N
A684704,,N,N
A697320,Chloe,N,Y
A714081,Barley,N,N
A685603,Nolan,N,Y
A703270,,N,N
A651306,Mason,N,Y
A696044,Harley,N,Y
A694347,Max,N,Y
A510336,Hook,N,N
A689894,Lovett,N,N
A708283,,N,N
A525592,Lucky,N,N
A667153,,N,N
A694398,,N,N
A678841,,N,N
A670833,Shasta,N,N
A720141,Driver,N,N
A670391,Petey,N,N
A667794,,N,N
A680971,Tigger,N,N
A665403,Spark,N,N
A701610,Gigi,N,N
A672280,,N,N
A700035,,N,N
A705048,Nina,N,Y
A718798,,N,N
A677733,Reese,N,Y
A700148,Daredevil,N,N
A685822,,N,N
A448020,Friday,N,N
A693628,Bollita,N,N
A678199,Bean,N,N
A702705,Adrianna,N,Y
A669053,,N,N
A616027,Gigi,N,N
A679649,,N,N
A679555,Coco,N,N
A708920,,N,N
A675525,Leah,N,Y
A698564,Colby,N,Y
A679765,Frio,N,N
A719494,,N,N
A685432,Dozer,N,N
A682197,Pam,N,Y
A706477,Spikey,N,N
A715230,Melvin,N,Y
A710193,Maggie,N,Y
A714641,,N,N
A706260,Tiger Lily,N,N
A708568,Jim,N,Y
A697990,Tinkerbell,N,N
A682610,Thor,N,N
A707446,,N,N
A672400,,N,N
A680991,,N,N
A716088,,N,N
A669934,Cookie,N,N
A709997,Ryder,N,Y
A693125,Princess,N,N
A677668,,N,N
A342480,Lucy,N,Y
A683655,,N,N
A678614,Jason,Y,Y
A673726,,N,N
A697603,Katie,N,Y
A628792,Chloe,N,Y
A684687,Bodhi,N,N
A702902,,N,N
A713560,Grace,Y,Y
A681561,,N,N
A688162,,N,N
A719796,Ranger,N,N
A696833,Joey,N,N
A704501,Heine,N,N
A673216,Rutherford,N,N
A415589,Shadow,N,N
A709200,Ladybird,N,N
A668319,Gizmo,N,N
A688850,Darcey,N,N
A662147,Pup 6M,N,N
A680766,Isla,N,Y
A685245,Rikki Tikki,N,N
A697908,,N,N
A283735,Angel,N,Y
A687863,Sierra,N,Y
A688536,Clyde,N,Y
A685185,Roja,N,N
A699933,Butterscotch,N,N
A651299,Fiona,N,N
A676143,Gordo,N,N
A711910,Zoey,N,Y
A691281,Royce,N,N
A696637,,N,N
A700913,,N,N
A703721,,N,N
A648687,Lulu,N,Y
A672573,Biggie,N,N
A713362,Faloo,N,N
A667955,Pollie,N,N
A697206,,N,N
A716743,Fluffy,N,N
A688569,,N,N
A712883,Salaria,N,N
A681939,Nina,N,Y
A696055,Lady,N,N
A705526,Reno,N,N
A680244,Gimli,N,N
A680444,,N,N
A716076,Sirius,N,N
A716636,Higgins,N,N
A707974,Cleopatra,N,N
A681006,Max,N,Y
A584947,Lance,N,Y
A624189,Pyrex,N,N
A674311,Bonita Bubbl,N,N
A683466,Denver,N,N
A708080,,N,N
A640416,Dawn,N,Y
A677877,Cora,N,Y
A687624,Flint,N,N
A696292,Diesel,N,N
A693332,,N,N
A709058,Tanner,N,Y
A692897,Bailey,N,Y
A693872,,N,N
A701185,Sadie,N,Y
A652270,Lila,N,Y
A701641,Ellie,N,Y
A705802,,N,N
A693030,Tony,N,Y
A680720,,N,N
A711598,Osita,N,N
A695483,Rex,N,Y
A669699,,N,N
A484945,Johnnie,N,Y
A676606,Boudreaux,N,N
A676224,Titus,N,N
A675932,Castiel,N,N
A701369,Lola,N,Y
A715280,Pauly,N,N
A683959,,N,N
A670260,,N,N
A697604,Ziggy,N,N
A647886,Lucy,N,Y
A705036,Charlie,N,Y
A717842,Lorne,N,N
A695823,Figgy,N,N
A681139,Bridget,N,Y
A646980,Roscoe,N,Y
A671314,Max,N,Y
A683676,Ziggy,N,N
A715627,Damu,N,N
A661986,Smidge,N,N
A688059,Tina,N,Y
A717615,Lily,N,Y
A709989,Fergus,N,N
A683293,Ray Ray,N,N
A664439,Batty,N,N
A672762,Blaze,N,N
A688036,,N,N
A679928,Amarillo,N,N
A697715,,N,N
A659731,Paloma,N,N
A687344,Sasha,N,N
A693005,Lex,N,N
A690535,Owen,N,Y
A699574,Jupiter,N,N
A708073,,N,N
A690413,Pepper,N,N
A677474,Dana,N,Y
A669837,Chowder,N,N
A535484,Krunch,N,N
A696319,,N,N
A667407,Jingles,N,N
A716491,Pilgrim,N,N
A547088,Chulo,N,N
A716372,Mio,N,N
A676813,Max,N,Y
A682879,Cammie,N,N
A703780,Renalda,N,N
A712980,,N,N
A669899,Dobby,N,N
A703887,Dixie,N,N
A686705,,N,N
A675940,,N,N
A681508,,N,N
A687069,Gracie,N,Y
A697812,Emma,Y,Y
A696438,Samba,N,N
A655516,Oreo,N,N
A716316,Oliver,N,Y
A678847,Eva,N,Y
A664749,Andante,N,N
A701041,Munchkin,N,N
A689132,Ares,N,N
A714280,Kourtney,N,N
A699036,Babyruth,N,N
A704944,Shalanda,N,N
A718762,Sadie,N,Y
A701484,,N,N
A688447,,N,N
A690025,Ethel,N,Y
A716774,Frick,N,N
A661823,Honeydew,N,N
A709817,Cruz,N,N
A693807,Curry,N,N
A689246,Lori,Y,Y
A704206,,N,N
A714104,Paisley,N,Y
A679538,,N,N
A690734,Chick,N,N
A702233,Oreo,N,N
A682338,Toto,N,N
A674317,Carrott,N,N
A708469,Betty,Y,Y
A707305,Wally,N,N
A683893,,N,N
A716399,Brett,N,Y
A715717,Andy,N,N
A717520,Luna,N,Y
A699512,Cash,N,N
A700337,T-Bone,N,N
A713324,Vance,N,N
A688264,Felina,N,N
A678921,Tiddle Bug,N,N
A677949,Midnight,N,N
A664093,Katrina,N,Y
A719197,Rocky,N,N
A690075,,N,N
A664571,,N,N
A681170,Janie,N,Y
A698909,Panda,N,N
A705770,Lucy Fox,N,N
A673756,,N,N
A670209,,N,N
A662762,Lily,N,Y
A665310,So,N,N
A687266,Coco,N,N
A690797,,N,N
A713588,Dyce,N,N
A677179,Lenny,N,N
A686366,,N,N
A672735,Nadia,N,N
A688407,Bently,N,N
A701191,Shiloh,N,N
A685224,Stewie,N,N
A656434,Andrea,Y,Y
A685335,,N,N
A695169,Peaches,N,N
A704336,,N,N
A707480,Scooby,N,N
A714777,Princess,N,N
A689943,Boo,N,N
A665362,Jezzy,N,N
A683579,,N,N
A714555,Noah,Y,Y
A675166,,N,N
A592335,Dex,N,N
A632333,Charcoal,N,N
A669761,Lila,N,Y
A666332,,N,N
A714254,,N,N
A710029,Leighla,N,N
A703985,Simba,N,N
A719584,Chuck,N,N
A703519,,N,N
A688621,Magic Hat,N,N
A705299,Dexter,N,N
A701161,Annabelle,N,Y
A701436,,N,N
A694626,Nikki,N,N
A699142,Sierra,N,Y
A714564,Rocky,N,N
A681909,Cooper,N,Y
A704100,,N,N
A678914,Seven,N,N
A715333,Princess,N,N
A688752,,N,N
A689438,Otto,N,Y
A717994,Wilma,N,Y
A693840,Angel,N,Y
A707601,Willie,Y,Y
A665939,Pat,N,Y
A695186,,N,N
A699904,,N,N
A689605,Bea,N,N
A716851,,N,N
A714141,Heidi,N,Y
A691290,Pumba,N,N
A666890,,N,N
A688629,,N,N
A706310,Zora,N,N
A712209,,N,N
A691600,Gabi,N,N
A690298,Ondeado,N,N
A705843,,N,N
A667318,,N,N
A658843,Rudy,N,N
A693123,Leila,N,Y
A678710,Ricky,N,Y
A693202,Trevor,N,Y
A713758,Lola,N,Y
A717711,,N,N
A670573,Traveler,N,N
A662741,Todd,N,Y
A682296,,N,N
A688701,Patches,N,N
A720168,Rocky,N,N
A680658,Oreo,N,N
A699916,,N,N
A700144,Nadia,N,N
A672462,George,Y,Y
A687791,Millie,N,Y
A718103,Paolo,N,N
A701781,,N,N
A711349,Javier,N,Y
A712850,Phillis,N,N
A681201,,N,N
A701666,Zeppelin,N,N
A703612,,N,N
A652259,Beemo,N,N
A686008,Filbert,N,N
A693663,,N,N
A665428,,N,N
A701038,May,N,Y
A700745,,N,N
A685207,,N,N
A716317,Neba,N,N
A712669,,N,N
A720644,Magenta,N,N
A693532,,N,N
A697168,,N,N
A676892,Charlie,N,Y
A681269,Arthur,Y,Y
A678662,,N,N
A669474,Taz,N,N
A705479,Kona,N,N
A673387,Alex,N,Y
A668471,Frenchy,N,N
A676686,Rado,N,N
A701651,Paul,Y,Y
A695787,Chico,N,N
A713149,Mirinda,N,N
A703316,Shadow,N,N
A698676,,N,N
A702952,,N,N
A668526,Hansel,N,N
A668509,Tomatillo,N,N
A702208,,N,N
A683192,Blondie,N,N
A702316,Riley,N,Y
A684215,,N,N
A715195,Skittles,N,N
A680400,Saul,N,N
A716703,,N,N
A665084,,N,N
A682641,Lilly,N,Y
A716811,Pachonsito,N,N
A692255,Kallie,N,N
A702420,Brinkley,N,N
A692963,,N,N
A689374,Kelly,Y,Y
A698370,,N,N
A680319,,N,N
A700447,Bentley,N,Y
A696127,Charlie,N,Y
A702466,Direwolf,N,N
A683721,,N,N
A708175,Kiki,N,N
A713434,Flynn,N,N
A669132,Oso,N,N
A680656,,N,N
A719429,Wilbur,N,Y
A685070,,N,N
A717450,Blue Lover,N,N
A662781,John,Y,Y
A680041,,N,N
A694711,Theodore,N,Y
A692336,Elvira,N,N
A704729,,N,N
A669925,Tugga,N,N
A688973,Captain,N,N
A690456,Bonnie,N,Y
A689862,Little Foot,N,N
A680820,,N,N
A427866,Gus,N,Y
A677703,,N,N
A679739,Sassafrass,N,N
A679217,,N,N
A714491,Chula,N,N
A673258,Ares,N,N
A675901,Bucky,N,N
A698858,Zoe,N,Y
A689185,Nala,N,N
A601869,Otto,N,Y
A710275,Sawyer,N,Y
A708214,Zoey,N,Y
A691326,Spot,N,N
A662912,Cosmo,N,N
A667415,Phoebe,N,N
A661418,Delilah,N,Y
A696296,Chadwick,N,N
A691908,Olive,N,Y
A694847,,N,N
A691752,,N,N
A709798,,N,N
A645676,Match,N,N
A674171,Nighthawk,N,N
A681873,,N,N
A685066,,N,N
A714055,Jorge Mcfly,N,N
A680765,Dino,N,N
A718329,Snuflupagus,N,N
A696606,Finn,N,N
A707021,,N,N
A671338,Jude,N,Y
A687852,Gavin,N,Y
A716347,,N,N
A670515,George,Y,Y
A694894,,N,N
A711461,Autumn,N,Y
A697203,Alejandro,N,Y
A716057,,N,N
A663595,Abby,N,Y
A673985,Bully,N,N
A690791,Rose,Y,Y
A668947,,N,N
A711831,Hansel,N,N
A669368,,N,N
A685597,,N,N
A687175,Carla,N,Y
A698538,Chico,N,N
A678483,,N,N
A688053,,N,N
A690130,Chuchi,N,N
A708639,Cooper,N,Y
A681507,Grizzly,N,N
A667657,Rye,N,N
A678403,,N,N
A675013,Sami,N,N
A711893,Frenchy,N,N
A706944,Little Bit,N,N
A705457,,N,N
A684130,Nemesis,N,N
A666259,Bobo,N,N
A719925,Teacup,N,N
A680770,,N,N
A694963,Sheba,N,N
A659844,Moonlight,N,N
A690798,Spot,N,N
A702966,Baxter,N,N
A718936,Barbarella,N,N
A694678,,N,N
A683452,Carrie,N,Y
A677083,Sammy,N,Y
A697028,Jackson,N,Y
A688284,Wade,N,N
A712994,Sweetie,N,N
A691105,Dozer,N,N
A713622,Kiki,N,N
A614817,Noori,N,N
A662918,Snoopy,N,N
A699014,,N,N
A703288,Tyson,N,N
A665566,,N,N
A649271,Bandito,N,N
A682865,Marshall,N,Y
A679489,Fideo,N,N
A684596,Silvy,N,N
A664559,Duke,N,N
A678272,,N,N
A672193,Hickory,N,N
A669930,Austin,Y,Y
A666166,Elroy,N,N
A684644,,N,N
A692955,Maria,Y,Y
A679264,,N,N
A705774,,N,N
A699549,,N,N
A711400,Jasmine,N,Y
A704681,Baxter,N,N
A667558,Cindy,N,Y
A686907,,N,N
A708884,,N,N
A681226,Chico,N,N
A713852,Peach,N,N
A704178,Sophie,N,Y
A307592,Arthur,Y,Y
A664078,Rocky,N,N
A679840,,N,N
A526237,Hunny,N,N
A682283,Lizzy,N,N
A667607,,N,N
A704756,Molly,N,Y
A677620,Jude,N,Y
A691573,Pelusa,N,N
A673655,Whiskey,N,N
A704929,Graciela,N,N
A687417,Chico,N,N
A667332,,N,N
A702501,Phat Phat,N,N
A677447,Marley,N,N
A676159,Kelly,Y,Y
A716175,,N,N
A679198,Venus,N,N
A687057,,N,N
A453933,West,N,N
A710002,,N,N
A701810,,N,N
A682460,Scout,N,N
A674337,Momba,N,N
A694157,Finn,N,N
A688106,,N,N
A694655,Smokey,N,N
A680916,Zaza Zula,N,N
A718052,Racco,N,N
A689085,Sosa,N,N
A669931,Zeke,N,N
A717515,Coco,N,N
A662264,Captain,N,N
A677256,Huckleberry,N,N
A704401,Jenny Lind,N,N
A686526,,N,N
A713180,Theodore,N,Y
A693966,,N,N
A669910,,N,N
A712788,Tito,N,N
A714686,Olivia,Y,Y
A708596,Freya,N,N
A700491,,N,N
A683295,Lulu Belle,N,N
A687075,Cooper,N,Y
A695991,,N,N
A676868,Pinkie Pie,N,N
A719227,,N,N
A666586,,N,N
A692265,,N,N
A680321,,N,N
A708092,,N,N
A674949,Bey,N,N
A712357,,N,N
A696995,Gunner,N,N
A681039,,N,N
A697186,,N,N
A631184,Ferdinand,N,N
A688678,Charlene,N,Y
A679237,,N,N
A690565,,N,N
A681821,Henrietta,N,Y
A711484,,N,N
A685408,Buddy,N,N
A664729,,N,N
A670653,,N,N
A712999,Max,N,Y
A662603,Tucker,N,Y
A692505,Chiky,N,N
A689063,,N,N
A710186,Heidi,N,Y
A704953,Zafira,N,N
A696174,Clancy,N,N
A666615,Jay Jay,N,N
A699706,Mitch,N,N
A671603,Ted,N,Y
A691066,Kia,N,N
A683706,Gloria,Y,Y
A669767,,N,N
A699046,Letti,N,N
A688773,Chubs,N,N
A700016,Bud,N,N
A691601,Louise,N,Y
A689680,Celia,N,Y
A665004,Doogle,N,N
A707420,Duchess,N,N
A664285,,N,N
A620613,Caesar,N,N
A706864,Daisy,N,Y
A706453,,N,N
A665446,Dexter,N,N
A682078,,N,N
A661386,Pinto,N,N
A695418,,N,N
A685438,Jasmine,N,Y
A683023,,N,N
A668255,Peanut,N,N
A687148,Midnight,N,N
A693244,Dempsey,N,N
A685751,Abby,N,Y
A689537,Tulip,N,N
A705445,Mcgregor,N,N
A678213,Taco Cat,N,N
A701646,,N,N
A698319,Nik-O,N,N
A695506,Trapper,N,N
A711837,Ludwig,N,N
A687118,Chloe,N,Y
A681436,Cedar,N,N
A698699,Pearl,N,Y
A701734,Makita,N,N
A668553,Rosemary,N,Y
A701456,Jujude,N,N
A694986,Teddy,N,N
A698457,Andre,N,Y
A676928,Mabel,N,Y
A719533,Konoa,N,N
A630671,Tank,N,N
A715302,,N,N
A694714,Remy,N,N
A678688,Ginger,N,N
A679728,Jojo,N,N
A677193,Scrappy,N,N
A673113,Lizzie,N,Y
A683746,,N,N
A670421,Bebee,N,N
A675645,Barney,N,N
A709255,Cookie,N,N
A675770,Colby,N,Y
A714514,Bill,N,Y
A676104,Zorro,N,N
A697170,Polly,N,N
A692633,Banjo,N,N
A695492,Caesar,N,N
A704700,Tom,N,Y
A675352,,N,N
A485674,Ghost,N,N
A672113,Mitten,N,N
A708243,Bleu,N,N
A667518,Bonnie,N,Y
A700543,Moto,N,N
A692356,,N,N
A704978,,N,N
A695551,Gordo,N,N
A704320,,N,N
A706169,Panda,N,N
A685976,Boss,N,N
A711412,,N,N
A700696,Stormie,N,N
A697842,,N,N
A689624,Frank,Y,Y
A680268,Jasper,N,Y
A718364,Spoon,N,N
A669046,Lady,N,N
A682115,Quanah,N,N
A695664,Guero,N,N
A708738,Sweet Tart,N,N
A669842,Teddy,N,N
A674941,,N,N
A681247,Sabine,N,N
A704946,,N,N
A713768,Hank,N,N
A705987,Rocky,N,N
A681461,Sassy,N,N
A708131,Spike,N,N
A712590,Ewing,N,N
A675334,Katie Kat,N,N
A666654,Bella,N,Y
A504813,Diva,N,N
A718600,Ruby,N,Y
A680441,,N,N
A664507,,N,N
A705637,Ford,N,N
A652796,Captain,N,N
A678068,,N,N
A716947,Macy,N,N
A716004,Gus-Gus,N,N
A706424,,N,N
A517675,Blanca,N,N
A700435,,N,N
A691121,Schotzy,N,N
A701201,Rangel,N,N
A693745,Penny,N,Y
A679067,Violet,N,Y
A707255,Cheyenne,N,Y
A692263,,N,N
A708955,,N,N
A706170,Dude,N,N
A706464,April,N,Y
A717613,,N,N
A707772,Harlow,N,N
A687309,,N,N
A685901,,N,N
A459845,Precious,N,N
A676581,Syl,N,N
A712659,Precious,N,N
A674617,Darby,N,N
A382251,Princess,N,N
A711043,Monkey,N,N
A668869,Mike,N,Y
A679667,,N,N
A675517,Sophie,N,Y
A682789,Crosby,N,N
A709554,Scampy,N,N
A679578,Gabe,N,N
A711151,Harper,N,Y
A694396,J.D.,N,N
A676216,,N,N
A671590,Frodo,N,N
A630325,Kokomo,N,N
A665215,Lola,N,Y
A718390,,N,N
A693970,,N,N
A668336,,N,N
A668173,Annie,N,Y
A688060,,N,N
A687774,Valentina,N,Y
A669068,Rapunzel,N,N
A709365,Jeffrey,Y,Y
A685769,Pogeaux,N,N
A690202,Perdy,N,N
A699719,Gus,N,Y
A675032,Corrie,N,N
A666080,Mya,N,Y
A702272,Mia,N,Y
A721108,Buddy,N,N
A707454,Maple,N,N
A701418,Sophie,N,Y
A700458,,N,N
A675903,Shilo,N,N
A708711,,N,N
A709916,Olivier,N,N
A669870,,N,N
A686215,Sara,Y,Y
A709864,Mattie,N,Y
A670495,Princeton,N,N
A670407,Buster,N,N
A687582,Foxy,N,N
A680895,Achado,N,N
A686530,Peanut,N,N
A668056,,N,N
A663802,Cody,N,Y
A699917,,N,N
A668214,Wags,N,N
A686887,,N,N
A682595,Lady Sasha,N,N
A719421,Patches,N,N
A706131,West,N,N
A515661,Sirka,N,N
A706377,Sophie,N,Y
A704741,Daisy,N,Y
A709628,,N,N
A677170,Bandit,N,N
A714566,Sookie,N,N
A672897,,N,N
A676925,Luna,N,Y
A704774,Monty,N,N
A663863,Suki,N,N
A674109,Harper,N,Y
A705215,,N,N
A668721,Woody,N,N
A667576,Meg,N,N
A704444,,N,N
A703477,,N,N
A719767,Dalai,N,N
A704318,,N,N
A675164,Bama,N,N
A716706,,N,N
A677766,Korbindallas,N,N
A708011,Rye,N,N
A666685,,N,N
A614684,Abby,N,Y
A669485,Shades,N,N
A713851,George,Y,Y
A699092,,N,N
A667337,Pechula,N,N
A678356,,N,N
A694452,,N,N
A714668,Shelby,N,Y
A714218,Aurora,N,Y
A685008,,N,N
A706580,Greta,N,N
A698387,,N,N
A666443,Darla,N,N
A695770,Zoey,N,Y
A678746,,N,N
A667230,Oliver,N,Y
A704799,,N,N
A712059,Hector,N,Y
A707827,,N,N
A683772,Vesper,N,N
A700334,Hudson,N,Y
A392615,Chip,N,N
A675885,Evie,N,N
A515112,Reggie,N,N
A713283,Annabelle,N,Y
A710703,Vella,N,N
A683742,,N,N
A696532,Bernard,N,Y
A718467,Rocky,N,N
A673384,Buddy,N,N
A705076,Bea,N,N
A719987,Buddy,N,N
A695639,Lady,N,N
A701961,,N,N
A665065,,N,N
A705937,,N,N
A669102,Sparky,N,N
A716167,Olive,N,Y
A698635,,N,N
A702268,,N,N
A713829,George,Y,Y
A703246,Lottie,N,Y
A695939,Striker,N,N
A666357,Ferdinand,N,N
A708432,Jillian,N,Y
A688995,,N,N
A681284,Sandy,N,Y
A683882,Clipper,N,N
A696928,Ranger,N,N
A716083,Chunk,N,N
A712368,,N,N
A673590,Sachi,N,N
A687720,Louise,N,Y
A520040,Maya,N,Y
A692621,Clyde,N,Y
A687614,Sasha,N,N
A691430,,N,N
A500361,Luna,N,Y
A664848,Skyler,N,N
A715309,Coco,N,N
A688101,,N,N
A674665,Yum Yum,N,N
A684374,Ebony,N,Y
A669133,Q,N,N
A671230,,N,N
A685270,,N,N
A665438,Charley,N,Y
A688551,Miles,N,Y
A719336,Niiv,N,N
A707441,,N,N
A688736,Raven,N,Y
A683127,,N,N
A675604,Gibson,N,N
A676912,,N,N
A713266,Peanutbutter,N,N
A688687,,N,N
A689135,,N,N
A715100,Luke,N,Y
A700506,Domino,N,N
A711280,,N,N
A669458,Shelby,N,Y
A711316,Emily,Y,Y
A682722,Butters,N,N
A683098,Plato,N,N
A683254,,N,N
A626847,Sasha,N,N
A668695,Madeleine,N,N
A715460,Spock,N,N
A687951,Toby,N,N
A685739,Brandy,N,Y
A695279,Jasmine,N,Y
A711482,Fred,N,Y
A646538,Snow,N,N
A430671,,N,N
A669045,Lola,N,Y
A699268,Hannah,Y,Y
A712592,,N,N
A678320,Shirley,Y,Y
A705469,,N,N
A691774,Bella,N,Y
A709676,Wendall,N,N
A686155,Jango,N,N
A676714,Daisee,N,N
A693292,,N,N
A719261,,N,N
A720352,Riley,N,Y
A670551,Judah,N,N
A609629,Joey,N,N
A717496,Walter,Y,Y
A716259,Maddy,N,N
A682428,,N,N
A694061,Kiki,N,N
A694681,Miss,N,N
A687769,Rose,Y,Y
A671150,,N,N
A593205,Nigel,N,N
A692533,Sadie,N,Y
A677625,Camelot,N,N
A668896,Sofie,N,N
A670319,Rocco,N,N
A688941,,N,N
A690002,,N,N
A701538,,N,N
A672982,King,N,N
A696502,Buddy,N,N
A689464,Sonny,N,N
A704402,Eclair,N,N
A680762,Bello,N,N
A690963,Gunnar,N,N
A699387,Javier,N,Y
A677886,,N,N
A677264,Biscuit,N,N
A702917,,N,N
A676597,,N,N
A683874,,N,N
A703192,Aj,N,N
A636638,Stella,N,Y
A665906,Dolly,N,N
A694439,Chico,N,N
A718232,Wild Child,N,N
A702053,Diesel,N,N
A664286,Sugar,N,N
A679129,Jon Snow,N,N
A717232,Tuck,N,N
A670988,,N,N
A685528,Estrella,N,N
A662736,,N,N
A642671,Panger,N,N
A287017,Stitch,N,N
A664573,,N,N
A680192,Tootsie,N,N
A694923,Amos,N,Y
A718635,Joaquin,N,N
A668005,Apollo,N,N
A624844,Coco,N,N
A701941,Bootsy,N,N
A698604,Pigeon,N,N
A693820,,N,N
A664605,Diesel,N,N
A682191,Gunnar,N,N
A658891,White Cat,N,N
A505682,Webster,N,N
A706397,Sally,N,Y
A683301,X,N,N
A666488,Shasta,N,N
A699101,Oreo,N,N
A666047,,N,N
A713587,Luna Bella,N,N
A684256,,N,N
A680856,Big Dog,N,N
A700312,Julian,N,Y
A689177,,N,N
A667075,Shadow,N,N
A706077,,N,N
A713813,Leilo,N,N
A708424,,N,N
A699265,Cookie,N,N
A698574,,N,N
A688327,Julio,N,N
A706800,,N,N
A714470,Crash,N,N
A435237,Rusty,N,N
A688215,,N,N
A482518,Gus,N,Y
A682885,,N,N
A685426,,N,N
A710210,Spunky,N,N
A662329,Dexter,N,N
A671539,Daisy,N,Y
A717448,Tyson,N,N
A673662,,N,N
A717076,Puzzles,N,N
A693296,,N,N
A485651,Bambi,N,N
A673729,,N,N
A693157,Harly,N,N
A684283,Rocky,N,N
A712176,Petra,N,N
A688365,Bella,N,Y
A699563,Ash,N,N
A554865,Pepe,N,N
A670416,Pancho,N,N
A693833,Kyzer,N,N
A698705,Rico,N,N
A665251,Fayah,N,N
A677664,Joey,N,N
A705886,Prume,N,N
A693546,Nebula,N,N
A666184,Buster,N,N
A676098,Cato,N,N
A686700,Archie,N,Y
A677483,,N,N
A625400,Chuy,N,N
A706228,Rico,N,N
A552342,Passion,N,N
A702982,,N,N
A664339,Trey,N,N
A680804,,N,N
A677815,Jack,Y,Y
A689616,Vincent,Y,Y
A708761,Ottie,N,N
A670822,Dexter,N,N
A690633,Jackson,N,Y
A705411,Shadow,N,N
A701662,Kokis,N,N
A705806,,N,N
A697055,Megatron,N,N
A683576,Buffy,N,N
A689382,,N,N
A687296,,N,N
A711491,,N,N
A664177,,N,N
A682224,Chloe,N,Y
A666680,,N,N
A687183,,N,N
A704847,,N,N
A671188,Junie,N,N
A675670,Fletcher,N,N
A665281,Marley,N,N
A709629,,N,N
A673265,,N,N
A712585,Edith,N,Y
A696858,Olive Oil,N,N
A715901,,N,N
A699738,Wrinkle,N,N
A664887,Gia,N,N
A685464,Coby,N,N
A690615,Jayme,N,N
A663977,Katy,N,N
A680439,,N,N
A674445,Seymore,N,N
A700299,,N,N
A676907,Sandy,N,Y
A672437,Midnight,N,N
A678577,Lucy,N,Y
A717863,Lucky,N,N
A673497,,N,N
A693189,Julius,N,Y
A678259,,N,N
A695071,Rebel,N,N
A681439,,N,N
A685961,,N,N
A684302,,N,N
A681983,,N,N
A688241,Bishop,N,N
A679630,Bella,N,Y
A682211,,N,N
A693725,Batman,N,N
A677330,Millie,N,Y
A710019,Hoffy,N,N
A674343,Misty,N,Y
A713384,,N,N
A669308,,N,N
A708471,Peanut,N,N
A673202,,N,N
A714168,,N,N
A686879,,N,N
A699802,,N,N
A719539,Melindra,N,N
A684811,Scout,N,N
A685585,Storm,N,N
A686704,Molly,N,Y
A710887,Jj,N,N
A700980,Cassie,N,Y
A710086,Niko,N,N
A682221,Yogi,N,N
A705128,Margie,N,Y
A648168,Rusty,N,N
A679699,Jake,N,Y
A718487,Zeke,N,N
A713798,Olaf,N,N
A680238,Toby,N,N
A708721,Betty,Y,Y
A694306,Gucci,N,N
A688410,,N,N
A696047,White,N,N
A681865,Parker,N,Y
A716700,Smudge,N,N
