"","Name","AnimalID","sentiment_score","sentiment_desc"
"821","","A682803",-1,"Negative"
"822","","A679408",-1,"Negative"
"823","","A680876",-1,"Negative"
"824","","A711336",-1,"Negative"
"825","","A696446",-1,"Negative"
"826","","A711409",-1,"Negative"
"827","","A681726",-1,"Negative"
"828","","A678053",-1,"Negative"
"829","","A672336",-1,"Negative"
"830","","A668486",-1,"Negative"
"831","","A686862",-1,"Negative"
"832","","A681805",-1,"Negative"
"833","","A701608",-1,"Negative"
"834","","A684613",-1,"Negative"
"835","","A714128",-1,"Negative"
"836","","A685901",-1,"Negative"
"837","","A666602",-1,"Negative"
"838","","A683062",-1,"Negative"
"839","","A687403",-1,"Negative"
"840","","A720093",-1,"Negative"
"841","","A684008",-1,"Negative"
"842","","A668954",-1,"Negative"
"843","","A714108",-1,"Negative"
"844","","A707639",-1,"Negative"
"845","","A693413",-1,"Negative"
"846","","A669459",-1,"Negative"
"847","","A696786",-1,"Negative"
"848","","A681786",-1,"Negative"
"849","","A681261",-1,"Negative"
"850","","A699826",-1,"Negative"
"851","","A705355",-1,"Negative"
"852","","A683075",-1,"Negative"
"853","","A696332",-1,"Negative"
"854","","A689130",-1,"Negative"
"855","","A681473",-1,"Negative"
"856","","A705496",-1,"Negative"
"857","","A709328",-1,"Negative"
"858","","A676542",-1,"Negative"
"859","","A688060",-1,"Negative"
"860","","A694521",-1,"Negative"
"861","","A682081",-1,"Negative"
"862","","A683733",-1,"Negative"
"863","","A701977",-1,"Negative"
"864","","A664831",-1,"Negative"
"865","","A675309",-1,"Negative"
"866","","A695622",-1,"Negative"
"867","","A709720",-1,"Negative"
"868","","A713582",-1,"Negative"
"869","","A700051",-1,"Negative"
"870","","A677347",-1,"Negative"
"871","","A678766",-1,"Negative"
"872","","A700458",-1,"Negative"
"873","","A683384",-1,"Negative"
"874","","A702777",-1,"Negative"
"875","","A702748",-1,"Negative"
"876","","A664626",-1,"Negative"
"877","","A690927",-1,"Negative"
"878","","A671009",-1,"Negative"
"879","","A692355",-1,"Negative"
"880","","A709350",-1,"Negative"
"881","","A693288",-1,"Negative"
"882","","A682298",-1,"Negative"
"883","","A715837",-1,"Negative"
"884","","A712234",-1,"Negative"
"885","","A686744",-1,"Negative"
"886","","A681498",-1,"Negative"
"887","","A701296",-1,"Negative"
"888","","A701766",-1,"Negative"
"889","","A681550",-1,"Negative"
"890","","A691125",-1,"Negative"
"891","","A676241",-1,"Negative"
"892","","A694902",-1,"Negative"
"893","","A669785",-1,"Negative"
"894","","A720173",-1,"Negative"
"895","","A683619",-1,"Negative"
"896","","A676804",-1,"Negative"
"897","","A687030",-1,"Negative"
"898","","A706723",-1,"Negative"
"899","","A718610",-1,"Negative"
"900","","A710054",-1,"Negative"
"901","","A707936",-1,"Negative"
"902","","A691240",-1,"Negative"
"903","","A705215",-1,"Negative"
"904","","A691863",-1,"Negative"
"905","","A668406",-1,"Negative"
"906","","A693548",-1,"Negative"
"907","","A687404",-1,"Negative"
"908","","A712554",-1,"Negative"
"909","","A683992",-1,"Negative"
"910","","A673325",-1,"Negative"
"911","","A695472",-1,"Negative"
"912","","A712123",-1,"Negative"
"913","","A685171",-1,"Negative"
"914","","A712770",-1,"Negative"
"915","","A667792",-1,"Negative"
"916","","A694788",-1,"Negative"
"917","","A715488",-1,"Negative"
"918","","A669829",-1,"Negative"
"919","","A708497",-1,"Negative"
"920","","A706488",-1,"Negative"
"921","","A710195",-1,"Negative"
"922","","A706529",-1,"Negative"
"923","","A701656",-1,"Negative"
"924","","A677792",-1,"Negative"
"925","","A718361",-1,"Negative"
"926","","A699915",-1,"Negative"
"927","","A697673",-1,"Negative"
"928","","A674674",-1,"Negative"
"929","","A666976",-1,"Negative"
"930","","A692470",-1,"Negative"
"931","","A715811",-1,"Negative"
"932","","A678301",-1,"Negative"
"933","","A705114",-1,"Negative"
"934","","A685051",-1,"Negative"
"935","","A684951",-1,"Negative"
"936","","A686829",-1,"Negative"
"937","","A706497",-1,"Negative"
"938","","A682557",-1,"Negative"
"939","","A705683",-1,"Negative"
"940","","A680821",-1,"Negative"
"941","","A692951",-1,"Negative"
"942","","A700589",-1,"Negative"
"943","","A677455",-1,"Negative"
"944","","A683330",-1,"Negative"
"945","","A671102",-1,"Negative"
"946","","A694567",-1,"Negative"
"947","","A703871",-1,"Negative"
"948","","A668280",-1,"Negative"
"949","","A706462",-1,"Negative"
"950","","A710980",-1,"Negative"
"951","","A679607",-1,"Negative"
"952","","A665240",-1,"Negative"
"953","","A711245",-1,"Negative"
"954","","A665355",-1,"Negative"
"955","","A694895",-1,"Negative"
"956","","A682808",-1,"Negative"
"957","","A693192",-1,"Negative"
"958","","A718343",-1,"Negative"
"959","","A716587",-1,"Negative"
"960","","A675867",-1,"Negative"
"961","","A716113",-1,"Negative"
"962","","A695010",-1,"Negative"
"963","","A717762",-1,"Negative"
"964","","A701935",-1,"Negative"
"965","","A677293",-1,"Negative"
"966","","A714103",-1,"Negative"
"967","","A698061",-1,"Negative"
"968","","A714129",-1,"Negative"
"969","","A717681",-1,"Negative"
"970","","A690735",-1,"Negative"
"971","","A680702",-1,"Negative"
"972","","A664460",-1,"Negative"
"973","","A692058",-1,"Negative"
"974","","A694294",-1,"Negative"
"975","","A664238",-1,"Negative"
"976","","A680703",-1,"Negative"
"977","","A675365",-1,"Negative"
"978","","A665427",-1,"Negative"
"979","","A676809",-1,"Negative"
"980","","A705993",-1,"Negative"
"981","","A705170",-1,"Negative"
"982","","A692294",-1,"Negative"
"983","","A689172",-1,"Negative"
"984","","A704507",-1,"Negative"
"985","","A672742",-1,"Negative"
"986","","A683127",-1,"Negative"
"987","","A669848",-1,"Negative"
"988","","A676912",-1,"Negative"
"989","","A701145",-1,"Negative"
"990","","A709392",-1,"Negative"
"991","","A713100",-1,"Negative"
"992","","A671052",-1,"Negative"
"993","","A709748",-1,"Negative"
"994","","A710999",-1,"Negative"
"995","","A684923",-1,"Negative"
"996","","A669897",-1,"Negative"
"997","","A714228",-1,"Negative"
"998","","A687945",-1,"Negative"
"999","","A706455",-1,"Negative"
"1000","","A689280",-1,"Negative"
"1001","","A676272",-1,"Negative"
"1002","","A700942",-1,"Negative"
"1003","","A612857",-1,"Negative"
"1004","","A683842",-1,"Negative"
"1005","","A667969",-1,"Negative"
"1006","","A711071",-1,"Negative"
"1007","","A717484",-1,"Negative"
"1008","","A694134",-1,"Negative"
"1009","","A687018",-1,"Negative"
"1010","","A701905",-1,"Negative"
"1011","","A665303",-1,"Negative"
"1012","","A712359",-1,"Negative"
"1013","","A677840",-1,"Negative"
"1014","","A670251",-1,"Negative"
"1015","","A712627",-1,"Negative"
"1016","","A701150",-1,"Negative"
"1017","","A680447",-1,"Negative"
"1018","","A717544",-1,"Negative"
"1019","","A688783",-1,"Negative"
"1020","","A715022",-1,"Negative"
"1021","","A681643",-1,"Negative"
"1022","","A664576",-1,"Negative"
"1023","","A715435",-1,"Negative"
"1024","","A703886",-1,"Negative"
"1025","","A702355",-1,"Negative"
"1026","","A694891",-1,"Negative"
"1027","","A701723",-1,"Negative"
"1028","","A708058",-1,"Negative"
"1029","","A707333",-1,"Negative"
"1030","","A682481",-1,"Negative"
"1031","","A671749",-1,"Negative"
"1032","","A710579",-1,"Negative"
"1033","","A671681",-1,"Negative"
"1034","","A717485",-1,"Negative"
"1035","","A666185",-1,"Negative"
"1036","","A712523",-1,"Negative"
"1037","","A701538",-1,"Negative"
"1038","","A681283",-1,"Negative"
"1039","","A667726",-1,"Negative"
"1040","","A704981",-1,"Negative"
"1041","","A677051",-1,"Negative"
"1042","","A695964",-1,"Negative"
"1043","","A703238",-1,"Negative"
"1044","","A677538",-1,"Negative"
"1045","","A679941",-1,"Negative"
"1046","","A689633",-1,"Negative"
"1047","","A717696",-1,"Negative"
"1048","","A686405",-1,"Negative"
"1049","","A702763",-1,"Negative"
"1050","","A708893",-1,"Negative"
"1051","","A669731",-1,"Negative"
"1052","","A672469",-1,"Negative"
"1053","","A683464",-1,"Negative"
"1054","","A700341",-1,"Negative"
"1055","","A689617",-1,"Negative"
"1056","","A703681",-1,"Negative"
"1057","","A710801",-1,"Negative"
"1058","","A669918",-1,"Negative"
"1059","","A680773",-1,"Negative"
"1060","","A676655",-1,"Negative"
"1061","","A705708",-1,"Negative"
"1062","","A717689",-1,"Negative"
"1063","","A720854",-1,"Negative"
"1064","","A689520",-1,"Negative"
"1065","","A715618",-1,"Negative"
"1066","","A714561",-1,"Negative"
"1067","","A720536",-1,"Negative"
"1068","","A707247",-1,"Negative"
"1069","","A689075",-1,"Negative"
"1070","","A686191",-1,"Negative"
"1071","","A703464",-1,"Negative"
"1072","","A683040",-1,"Negative"
"1073","","A666507",-1,"Negative"
"1074","","A702052",-1,"Negative"
"1075","","A702504",-1,"Negative"
"1076","","A686090",-1,"Negative"
"1077","","A703250",-1,"Negative"
"1078","","A671113",-1,"Negative"
"1079","","A700748",-1,"Negative"
"1080","","A694028",-1,"Negative"
"1081","","A717021",-1,"Negative"
"1082","","A695445",-1,"Negative"
"1083","","A684256",-1,"Negative"
"1084","","A717007",-1,"Negative"
"1085","","A672331",-1,"Negative"
"1086","","A679767",-1,"Negative"
"1087","","A683080",-1,"Negative"
"1088","","A711882",-1,"Negative"
"1089","","A705271",-1,"Negative"
"1090","","A680150",-1,"Negative"
"1091","","A700011",-1,"Negative"
"1092","","A682073",-1,"Negative"
"1093","","A685989",-1,"Negative"
"1094","","A700046",-1,"Negative"
"1095","","A701503",-1,"Negative"
"1096","","A711609",-1,"Negative"
"1097","","A688215",-1,"Negative"
"1098","","A698639",-1,"Negative"
"1099","","A682885",-1,"Negative"
"1100","","A665782",-1,"Negative"
"1101","","A681423",-1,"Negative"
"1102","","A702468",-1,"Negative"
"1103","","A685248",-1,"Negative"
"1104","","A704665",-1,"Negative"
"1105","","A711961",-1,"Negative"
"1106","","A707482",-1,"Negative"
"1107","","A693296",-1,"Negative"
"1108","","A681156",-1,"Negative"
"1109","","A673571",-1,"Negative"
"1110","","A710551",-1,"Negative"
"1111","","A683788",-1,"Negative"
"1112","","A687517",-1,"Negative"
"1113","","A692376",-1,"Negative"
"1114","","A700436",-1,"Negative"
"1115","","A702230",-1,"Negative"
"1116","","A664496",-1,"Negative"
"1117","","A688976",-1,"Negative"
"1118","","A676021",-1,"Negative"
"1119","","A683827",-1,"Negative"
"1120","","A714560",-1,"Negative"
"1121","","A684168",-1,"Negative"
"1122","","A705583",-1,"Negative"
"1123","","A701928",-1,"Negative"
"1124","","A665757",-1,"Negative"
"1125","","A683729",-1,"Negative"
"1126","","A687010",-1,"Negative"
"1127","","A700389",-1,"Negative"
"1128","","A677516",-1,"Negative"
"1129","","A700632",-1,"Negative"
"1130","","A704775",-1,"Negative"
"1131","","A677287",-1,"Negative"
"1132","","A686942",-1,"Negative"
"1133","","A678543",-1,"Negative"
"1134","","A689634",-1,"Negative"
"1135","","A681443",-1,"Negative"
"1136","","A700060",-1,"Negative"
"1137","","A677533",-1,"Negative"
"1138","","A702443",-1,"Negative"
"1139","","A683768",-1,"Negative"
"1140","","A673285",-1,"Negative"
"1141","","A677940",-1,"Negative"
"1142","","A698188",-1,"Negative"
"1143","","A717947",-1,"Negative"
"1144","","A670320",-1,"Negative"
"1145","","A707952",-1,"Negative"
"1146","","A664177",-1,"Negative"
"1147","","A683761",-1,"Negative"
"1148","","A701186",-1,"Negative"
"1149","","A666545",-1,"Negative"
"1150","","A675540",-1,"Negative"
"1151","","A708848",-1,"Negative"
"1152","","A680153",-1,"Negative"
"1153","","A706993",-1,"Negative"
"1154","","A683102",-1,"Negative"
"1155","","A673265",-1,"Negative"
"1156","","A686921",-1,"Negative"
"1157","","A710317",-1,"Negative"
"1158","","A672214",-1,"Negative"
"1159","","A683665",-1,"Negative"
"1160","","A684682",-1,"Negative"
"1161","","A665129",-1,"Negative"
"1162","","A676317",-1,"Negative"
"1163","","A693393",-1,"Negative"
"1164","","A720446",-1,"Negative"
"1165","","A678744",-1,"Negative"
"1166","","A708958",-1,"Negative"
"1167","","A687499",-1,"Negative"
"1168","","A692546",-1,"Negative"
"1169","","A714258",-1,"Negative"
"1170","","A704046",-1,"Negative"
"1171","","A701504",-1,"Negative"
"1172","","A695935",-1,"Negative"
"1173","","A661694",-1,"Negative"
"1174","","A712371",-1,"Negative"
"1175","","A698936",-1,"Negative"
"1176","","A701717",-1,"Negative"
"1177","","A698896",-1,"Negative"
"1178","","A715590",-1,"Negative"
"1179","","A713286",-1,"Negative"
"1180","","A710536",-1,"Negative"
"1181","","A701706",-1,"Negative"
"1182","","A666455",-1,"Negative"
"1183","","A705125",-1,"Negative"
"1184","","A692080",-1,"Negative"
"1185","","A683663",-1,"Negative"
"1186","","A703814",-1,"Negative"
"1187","","A681153",-1,"Negative"
"1188","","A675847",-1,"Negative"
"1189","","A702845",-1,"Negative"
"1190","","A714168",-1,"Negative"
"1191","","A688669",-1,"Negative"
"1192","","A706221",-1,"Negative"
"1193","","A680621",-1,"Negative"
"1194","","A677556",-1,"Negative"
"1195","","A702005",-1,"Negative"
"1196","","A708078",-1,"Negative"
"1197","","A693889",-1,"Negative"
"1198","","A697744",-1,"Negative"
"1199","","A714025",-1,"Negative"
"1200","","A665571",-1,"Negative"
"1201","","A710435",-1,"Negative"
"1202","","A676176",-1,"Negative"
"1203","","A684035",-1,"Negative"
"1204","","A691919",-1,"Negative"
"1205","","A674671",-1,"Negative"
"1206","","A700582",-1,"Negative"
"1207","","A715256",-1,"Negative"
"1208","","A688416",-1,"Negative"
"1209","","A702079",-1,"Negative"
"1210","","A679843",-1,"Negative"
"1211","","A696534",-1,"Negative"
"1212","","A693715",-1,"Negative"
"1213","","A706222",-1,"Negative"
"1214","","A705698",-1,"Negative"
"1215","","A676757",-1,"Negative"
"1216","","A707728",-1,"Negative"
"1217","","A689529",-1,"Negative"
"1218","","A692687",-1,"Negative"
"1219","","A691515",-1,"Negative"
"1220","","A710942",-1,"Negative"
"1221","","A675129",-1,"Negative"
"1222","","A699284",-1,"Negative"
"1223","","A696780",-1,"Negative"
"1224","","A684110",-1,"Negative"
"1225","","A675938",-1,"Negative"
"1226","","A694463",-1,"Negative"
"1227","","A676769",-1,"Negative"
"1228","","A680834",-1,"Negative"
"1229","","A706134",-1,"Negative"
"1230","","A711600",-1,"Negative"
"1231","","A682597",-1,"Negative"
"1232","","A686013",-1,"Negative"
"1233","","A705353",-1,"Negative"
"1234","","A677029",-1,"Negative"
"1235","","A703925",-1,"Negative"
"1236","","A674466",-1,"Negative"
"1237","","A668592",-1,"Negative"
"1238","","A673903",-1,"Negative"
"1239","","A677774",-1,"Negative"
"1240","","A704784",-1,"Negative"
"1241","","A686679",-1,"Negative"
"1242","","A681207",-1,"Negative"
"1243","","A682485",-1,"Negative"
"1244","","A664497",-1,"Negative"
"1245","","A680186",-1,"Negative"
"1246","","A711140",-1,"Negative"
"1247","","A690029",-1,"Negative"
"1248","","A669490",-1,"Negative"
"1249","","A668909",-1,"Negative"
"1250","","A684704",-1,"Negative"
"1251","","A688317",-1,"Negative"
"1252","","A665370",-1,"Negative"
"1253","","A706669",-1,"Negative"
"1254","","A703270",-1,"Negative"
"1255","","A671944",-1,"Negative"
"1256","","A679893",-1,"Negative"
"1257","","A683514",-1,"Negative"
"1258","","A686139",-1,"Negative"
"1259","","A687027",-1,"Negative"
"1260","","A708283",-1,"Negative"
"1261","","A715870",-1,"Negative"
"1262","","A667153",-1,"Negative"
"1263","","A694398",-1,"Negative"
"1264","","A678841",-1,"Negative"
"1265","","A713050",-1,"Negative"
"1266","","A678092",-1,"Negative"
"1267","","A674943",-1,"Negative"
"1268","","A667794",-1,"Negative"
"1269","","A670092",-1,"Negative"
"1270","","A710168",-1,"Negative"
"1271","","A681193",-1,"Negative"
"1272","","A672280",-1,"Negative"
"1273","","A700035",-1,"Negative"
"1274","","A674959",-1,"Negative"
"1275","","A718798",-1,"Negative"
"1276","","A665009",-1,"Negative"
"1277","","A695404",-1,"Negative"
"1278","","A685822",-1,"Negative"
"1279","","A701611",-1,"Negative"
"1280","","A708974",-1,"Negative"
"1281","","A666502",-1,"Negative"
"1282","","A695055",-1,"Negative"
"1283","","A669053",-1,"Negative"
"1284","","A686149",-1,"Negative"
"1285","","A679649",-1,"Negative"
"1286","","A703333",-1,"Negative"
"1287","","A708920",-1,"Negative"
"1288","","A694844",-1,"Negative"
"1289","","A687748",-1,"Negative"
"1290","","A684279",-1,"Negative"
"1291","","A719494",-1,"Negative"
"1292","","A710001",-1,"Negative"
"1293","","A665689",-1,"Negative"
"1294","","A682559",-1,"Negative"
"1295","","A702746",-1,"Negative"
"1296","","A720640",-1,"Negative"
"1297","","A714641",-1,"Negative"
"1298","","A719869",-1,"Negative"
"1299","","A674741",-1,"Negative"
"1300","","A687730",-1,"Negative"
"1301","","A683042",-1,"Negative"
"1302","","A707446",-1,"Negative"
"1303","","A672400",-1,"Negative"
"1304","","A680991",-1,"Negative"
"1305","","A716088",-1,"Negative"
"1306","","A707697",-1,"Negative"
"1307","","A704970",-1,"Negative"
"1308","","A692788",-1,"Negative"
"1309","","A677668",-1,"Negative"
"1310","","A695719",-1,"Negative"
"1311","","A683655",-1,"Negative"
"1312","","A669581",-1,"Negative"
"1313","","A673726",-1,"Negative"
"1314","","A696154",-1,"Negative"
"1315","","A693210",-1,"Negative"
"1316","","A677995",-1,"Negative"
